type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2022-10-15 03:59:31,23.29319237,77.27228763,66,459.982,,0.000,,,43,,
T,2022-10-15 03:59:32,23.29319237,77.27228763,66,459.983,,0.000,,,42,,
T,2022-10-15 03:59:33,23.29319237,77.27228763,66,459.983,,0.000,,,43,,
T,2022-10-15 03:59:34,23.29319237,77.27228763,66,459.982,,0.000,,,43,,
T,2022-10-15 03:59:35,23.29319237,77.27228763,66,459.983,,0.000,,,43,,
T,2022-10-15 03:59:36,23.29319237,77.27228763,66,459.982,,0.000,,,43,,
T,2022-10-15 03:59:37,23.29319237,77.27228763,66,459.981,,0.000,,,42,,
T,2022-10-15 03:59:38,23.29319237,77.27228762,66,459.982,,0.000,,,43,,
T,2022-10-15 03:59:39,23.29319237,77.27228762,66,459.982,,0.000,,,42,,
T,2022-10-15 03:59:40,23.29319237,77.27228762,66,459.982,,0.000,,,43,,
T,2022-10-15 03:59:41,23.29319237,77.27228762,66,459.982,,0.000,,,43,,
T,2022-10-15 03:59:42,23.29319237,77.27228762,66,459.981,,0.000,,,43,,
T,2022-10-15 03:59:43,23.29319237,77.27228762,66,459.981,,0.000,,,43,,
T,2022-10-15 03:59:44,23.29319237,77.27228762,66,459.981,,0.000,,,43,,
T,2022-10-15 03:59:45,23.29319237,77.27228762,66,459.981,,0.000,,,43,,
T,2022-10-15 03:59:46,23.29319237,77.27228762,66,459.981,,0.000,,,43,,
T,2022-10-15 03:59:47,23.29319237,77.27228762,66,459.980,,0.000,,,43,,
T,2022-10-15 03:59:48,23.29319237,77.27228762,66,459.980,,0.000,,,43,,
T,2022-10-15 03:59:49,23.29319237,77.27228762,66,459.981,,0.000,,,43,,
T,2022-10-15 03:59:50,23.29319237,77.27228762,66,459.980,,0.000,,,43,,
T,2022-10-15 03:59:51,23.29319237,77.27228762,66,459.980,,0.000,,,43,,
T,2022-10-15 04:07:17,23.29319126,77.27228745,66,460.097,,0.000,,,42,,
T,2022-10-15 04:07:18,23.29319126,77.27228745,66,460.097,,0.000,,,42,,
T,2022-10-15 04:07:19,23.29319126,77.27228745,66,460.097,,0.000,,,42,,
T,2022-10-15 04:07:20,23.29319126,77.27228745,66,460.097,,0.000,,,42,,
T,2022-10-15 04:07:21,23.29319126,77.27228745,66,460.096,,0.000,,,42,,
T,2022-10-15 04:07:22,23.29319126,77.27228745,66,460.097,,0.000,,,42,,
T,2022-10-15 04:07:23,23.29319126,77.27228745,66,460.096,,0.000,,,42,,
T,2022-10-15 04:07:24,23.29319126,77.27228745,66,460.096,,0.000,,,42,,
T,2022-10-15 04:07:25,23.29319126,77.27228745,66,460.096,,0.000,,,42,,
T,2022-10-15 04:07:26,23.29319126,77.27228745,66,460.095,,0.000,,,42,,
T,2022-10-15 04:07:27,23.29319125,77.27228745,66,460.095,,0.000,,,42,,
T,2022-10-15 04:07:28,23.29319125,77.27228745,66,460.096,,0.000,,,42,,
T,2022-10-15 04:07:29,23.29319125,77.27228745,66,460.096,,0.000,,,42,,
T,2022-10-15 04:07:30,23.29319125,77.27228745,66,460.095,,0.000,,,42,,
T,2022-10-15 04:07:31,23.29319125,77.27228745,66,460.095,,0.000,,,42,,
T,2022-10-15 04:07:32,23.29319125,77.27228745,66,460.095,,0.000,,,42,,
T,2022-10-15 04:07:33,23.29319125,77.27228745,66,460.095,,0.000,,,42,,
T,2022-10-15 04:07:34,23.29319125,77.27228745,66,460.094,,0.000,,,42,,
T,2022-10-15 04:07:35,23.29319125,77.27228745,66,460.094,,0.000,,,42,,
T,2022-10-15 04:07:36,23.29319125,77.27228745,66,460.095,,0.000,,,42,,
T,2022-10-15 04:07:37,23.29319125,77.27228745,66,460.094,,0.000,,,42,,
T,2022-10-15 04:07:38,23.29319125,77.27228745,66,460.094,,0.000,,,42,,
T,2022-10-15 04:07:39,23.29319125,77.27228745,66,460.094,,0.000,,,42,,
T,2022-10-15 04:07:40,23.29319125,77.27228745,66,460.093,,0.000,,,42,,
T,2022-10-15 04:07:41,23.29319125,77.27228745,66,460.093,,0.000,,,42,,
T,2022-10-15 04:07:42,23.29319125,77.27228744,66,460.093,,0.000,,,42,,
T,2022-10-15 04:07:43,23.29319125,77.27228744,66,460.093,,0.000,,,42,,
T,2022-10-15 04:07:44,23.29319125,77.27228744,66,460.093,,0.000,,,42,,
T,2022-10-15 04:07:45,23.29319082,77.27228741,66,460.092,,0.000,,,42,,
T,2022-10-15 04:07:46,23.29319060,77.27228739,66,460.092,,0.000,,4,42,,
T,2022-10-15 04:07:47,23.29319049,77.27228738,66,460.092,,0.000,,4,42,,
T,2022-10-15 04:07:48,23.29319044,77.27228737,66,460.091,,0.000,,4,42,,
T,2022-10-15 04:07:49,23.29319041,77.27228737,66,460.091,,0.000,,4,42,,
T,2022-10-15 04:07:50,23.29319040,77.27228737,66,460.091,,0.000,,4,42,,
T,2022-10-15 04:07:51,23.29319039,77.27228737,66,460.091,,0.000,,4,42,,
T,2022-10-15 04:07:52,23.29319039,77.27228737,66,460.091,,0.000,,,42,,
T,2022-10-15 04:07:53,23.29319039,77.27228737,66,460.091,,0.000,,,42,,
T,2022-10-15 04:07:54,23.29319039,77.27228736,66,460.091,,0.000,,,42,,
T,2022-10-15 04:07:55,23.29319039,77.27228736,66,460.090,,0.000,,,42,,
T,2022-10-15 04:07:56,23.29319039,77.27228736,66,460.090,,0.000,,,42,,
T,2022-10-15 04:07:57,23.29319038,77.27228736,66,460.090,,0.000,,,42,,
T,2022-10-15 04:07:58,23.29319038,77.27228736,66,460.090,,0.000,,,42,,
T,2022-10-15 04:07:59,23.29319038,77.27228736,66,460.090,,0.000,,,42,,
T,2022-10-15 04:08:00,23.29319167,77.27228747,66,460.091,,0.000,,,42,,
T,2022-10-15 04:08:01,23.29319229,77.27228751,66,460.090,,0.000,,4,42,,
T,2022-10-15 04:08:02,23.29319260,77.27228753,66,460.090,,0.000,,5,42,,
T,2022-10-15 04:08:03,23.29319276,77.27228754,66,460.090,,0.000,,5,42,,
T,2022-10-15 04:08:04,23.29319283,77.27228755,66,460.089,,0.000,,5,42,,
T,2022-10-15 04:08:05,23.29319287,77.27228755,66,460.089,,0.000,,5,42,,
T,2022-10-15 04:08:06,23.29319289,77.27228755,66,460.089,,0.000,,5,42,,
T,2022-10-15 04:08:07,23.29319290,77.27228755,66,460.089,,0.000,,1,42,,
T,2022-10-15 04:08:08,23.29319290,77.27228755,66,460.089,,0.000,,,42,,
T,2022-10-15 04:08:09,23.29319291,77.27228755,66,460.089,,0.000,,,42,,
T,2022-10-15 04:08:10,23.29319291,77.27228755,66,460.088,,0.000,,,42,,
T,2022-10-15 04:08:11,23.29319291,77.27228755,66,460.089,,0.000,,,42,,
T,2022-10-15 04:08:12,23.29319291,77.27228755,66,460.088,,0.000,,,42,,
T,2022-10-15 04:08:13,23.29319291,77.27228755,66,460.088,,0.000,,,42,,
T,2022-10-15 04:08:14,23.29319291,77.27228755,66,460.088,,0.000,,,42,,
T,2022-10-15 04:08:15,23.29319291,77.27228755,66,460.088,,0.000,,,42,,
T,2022-10-15 04:08:16,23.29319548,77.27228786,66,460.088,,0.000,,,42,,
T,2022-10-15 04:08:17,23.29319677,77.27228802,66,460.088,,0.000,,4,42,,
T,2022-10-15 04:08:18,23.29319612,77.27228791,66,460.087,,0.000,,4,42,,
T,2022-10-15 04:08:19,23.29319580,77.27228786,66,460.087,,0.000,,5,42,,
T,2022-10-15 04:08:20,23.29319564,77.27228783,66,460.087,,0.000,,5,42,,
T,2022-10-15 04:08:21,23.29319556,77.27228782,66,460.087,,0.000,,5,42,,
T,2022-10-15 04:08:22,23.29319487,77.27228768,66,460.086,,0.000,,5,42,,
T,2022-10-15 04:08:23,23.29319452,77.27228762,66,460.087,,0.000,,5,42,,
T,2022-10-15 04:08:24,23.29319435,77.27228758,66,460.087,,0.000,,5,42,,
T,2022-10-15 04:08:25,23.29319530,77.27228750,65,460.086,,0.000,,4,42,,
T,2022-10-15 04:08:26,23.29319366,77.27228710,65,460.088,,0.000,,5,42,,
T,2022-10-15 04:08:27,23.29319284,77.27228690,65,460.088,,0.000,,5,42,,
T,2022-10-15 04:08:28,23.29319343,77.27228698,65,460.086,,0.000,,5,42,,
T,2022-10-15 04:08:29,23.29319373,77.27228702,65,460.086,,0.000,,5,42,,
T,2022-10-15 04:08:30,23.29319388,77.27228703,65,460.086,,0.000,,5,42,,
T,2022-10-15 04:08:31,23.29319395,77.27228704,65,460.080,,0.000,,5,42,,
T,2022-10-15 04:08:32,23.29319399,77.27228705,65,460.081,,0.000,,3,42,,
T,2022-10-15 04:08:33,23.29319401,77.27228705,65,459.734,,0.000,,1,42,,
T,2022-10-15 04:08:34,23.29319402,77.27228705,65,459.734,,0.000,,1,42,,
T,2022-10-15 04:08:35,23.29319402,77.27228705,65,459.733,,0.000,,,42,,
T,2022-10-15 04:08:36,23.29319402,77.27228705,65,459.731,,0.000,,,42,,
T,2022-10-15 04:08:37,23.29319402,77.27228705,65,460.104,,0.000,,,42,,
T,2022-10-15 04:08:38,23.29319402,77.27228705,65,460.085,,0.000,,,42,,
T,2022-10-15 04:08:39,23.29319403,77.27228705,65,460.085,,0.000,,,42,,
T,2022-10-15 04:08:40,23.29319403,77.27228705,65,460.085,,0.000,,,42,,
T,2022-10-15 04:08:41,23.29319402,77.27228705,65,460.084,,0.000,,,42,,
T,2022-10-15 04:08:42,23.29319402,77.27228705,65,460.084,,0.000,,,42,,
T,2022-10-15 04:08:43,23.29319402,77.27228705,65,460.084,,0.000,,,42,,
T,2022-10-15 04:08:44,23.29319402,77.27228705,65,460.084,,0.000,,,42,,
T,2022-10-15 04:08:45,23.29319402,77.27228705,65,460.084,,0.000,,,42,,
T,2022-10-15 04:08:46,23.29319402,77.27228705,65,460.083,,0.000,,,42,,
T,2022-10-15 04:08:47,23.29319402,77.27228705,65,460.083,,0.000,,,42,,
T,2022-10-15 04:08:48,23.29319402,77.27228705,65,460.083,,0.000,,,42,,
T,2022-10-15 04:08:49,23.29319402,77.27228705,65,460.082,,0.000,,,42,,
T,2022-10-15 04:08:50,23.29319402,77.27228704,65,460.083,,0.000,,,42,,
T,2022-10-15 04:08:51,23.29319402,77.27228704,65,460.082,,0.000,,,42,,
T,2022-10-15 04:08:52,23.29319402,77.27228704,65,460.082,,0.000,,,42,,
T,2022-10-15 04:08:53,23.29319402,77.27228704,65,460.082,,0.000,,,42,,
T,2022-10-15 04:08:54,23.29319402,77.27228704,65,460.082,,0.000,,,41,,
T,2022-10-15 04:08:55,23.29319402,77.27228704,65,460.081,,0.000,,,42,,
T,2022-10-15 04:08:56,23.29319402,77.27228704,65,460.081,,0.000,,,42,,
T,2022-10-15 04:08:57,23.29319402,77.27228704,65,460.082,,0.000,,,42,,
T,2022-10-15 04:08:58,23.29319402,77.27228704,65,460.081,,0.000,,,42,,
T,2022-10-15 04:08:59,23.29319402,77.27228704,65,460.081,,0.000,,,42,,
T,2022-10-15 04:09:00,23.29319402,77.27228704,65,460.080,,0.000,,,42,,
T,2022-10-15 04:09:01,23.29319402,77.27228704,65,460.081,,0.000,,,42,,
T,2022-10-15 04:09:02,23.29319402,77.27228704,65,460.080,,0.000,,,42,,
T,2022-10-15 04:09:03,23.29319402,77.27228704,65,460.081,,0.000,,,42,,
T,2022-10-15 04:09:04,23.29319402,77.27228704,65,460.080,,0.000,,,42,,
T,2022-10-15 04:09:05,23.29319402,77.27228704,65,460.080,,0.000,,,42,,
T,2022-10-15 04:09:06,23.29319402,77.27228704,65,460.080,,0.000,,,42,,
T,2022-10-15 04:09:07,23.29319402,77.27228704,65,460.080,,0.000,,,42,,
T,2022-10-15 04:09:08,23.29319402,77.27228704,65,460.079,,0.000,,,42,,
T,2022-10-15 04:09:09,23.29319402,77.27228704,65,460.079,,0.000,,,42,,
T,2022-10-15 04:09:10,23.29319402,77.27228704,65,460.079,,0.000,,,42,,
T,2022-10-15 04:09:11,23.29319402,77.27228704,65,460.079,,0.000,,,42,,
T,2022-10-15 04:09:12,23.29319402,77.27228704,65,460.079,,0.000,,,42,,
T,2022-10-15 04:09:13,23.29319402,77.27228704,65,460.079,,0.000,,,42,,
T,2022-10-15 04:09:14,23.29319402,77.27228704,65,460.079,,0.000,,,42,,
T,2022-10-15 04:09:15,23.29319402,77.27228703,65,460.078,,0.000,,,42,,
T,2022-10-15 04:09:16,23.29319402,77.27228703,65,460.078,,0.000,,,42,,
T,2022-10-15 04:09:17,23.29319402,77.27228703,65,460.078,,0.000,,,42,,
T,2022-10-15 04:09:18,23.29319402,77.27228703,65,460.078,,0.000,,,42,,
T,2022-10-15 04:09:19,23.29319402,77.27228703,65,460.077,,0.000,,,42,,
T,2022-10-15 04:09:20,23.29319402,77.27228703,65,460.077,,0.000,,,42,,
T,2022-10-15 04:09:21,23.29319402,77.27228703,65,460.078,,0.000,,,42,,
T,2022-10-15 04:09:22,23.29319402,77.27228703,65,460.077,,0.000,,,42,,
T,2022-10-15 04:09:23,23.29319211,77.27228657,65,460.079,,0.000,,,42,,
T,2022-10-15 04:09:24,23.29319116,77.27228634,65,460.078,,0.000,,3,42,,
T,2022-10-15 04:09:25,23.29319068,77.27228622,65,460.078,,0.000,,3,42,,
T,2022-10-15 04:09:26,23.29319045,77.27228616,65,460.078,,0.000,,3,41,,
T,2022-10-15 04:09:27,23.29319033,77.27228613,65,460.078,,0.000,,3,41,,
T,2022-10-15 04:09:28,23.29319027,77.27228612,65,460.078,,0.000,,3,41,,
T,2022-10-15 04:09:29,23.29319024,77.27228611,65,460.078,,0.000,,3,41,,
T,2022-10-15 04:09:30,23.29319022,77.27228611,65,460.078,,0.000,,,41,,
T,2022-10-15 04:09:31,23.29319021,77.27228611,65,460.077,,0.000,,,41,,
T,2022-10-15 04:09:32,23.29319021,77.27228610,65,460.077,,0.000,,,41,,
T,2022-10-15 04:09:33,23.29319021,77.27228610,65,460.077,,0.000,,,41,,
T,2022-10-15 04:09:34,23.29319021,77.27228610,65,460.076,,0.000,,,41,,
T,2022-10-15 04:09:35,23.29318985,77.27228580,65,460.077,,0.000,,,41,,
T,2022-10-15 04:09:36,23.29318967,77.27228564,65,460.077,,0.000,,3,41,,
T,2022-10-15 04:09:37,23.29318958,77.27228556,65,460.076,,0.000,,3,41,,
T,2022-10-15 04:09:38,23.29318954,77.27228553,65,460.076,,0.000,,3,41,,
T,2022-10-15 04:09:39,23.29318951,77.27228551,65,460.076,,0.000,,3,41,,
T,2022-10-15 04:09:40,23.29318950,77.27228550,65,460.076,,0.000,,3,41,,
T,2022-10-15 04:09:41,23.29318950,77.27228549,65,460.076,,0.000,,3,41,,
T,2022-10-15 04:09:42,23.29318949,77.27228549,65,460.076,,0.000,,,41,,
T,2022-10-15 04:09:43,23.29318949,77.27228549,65,460.075,,0.000,,,41,,
T,2022-10-15 04:09:44,23.29318949,77.27228549,65,460.075,,0.000,,,41,,
T,2022-10-15 04:09:45,23.29318949,77.27228549,65,460.075,,0.000,,,41,,
T,2022-10-15 04:09:46,23.29318949,77.27228548,65,460.075,,0.000,,,41,,
T,2022-10-15 04:09:47,23.29318949,77.27228548,65,460.074,,0.000,,,41,,
T,2022-10-15 04:09:48,23.29318949,77.27228548,65,460.075,,0.000,,,41,,
T,2022-10-15 04:09:49,23.29318949,77.27228548,65,460.075,,0.000,,,41,,
T,2022-10-15 04:09:50,23.29318949,77.27228548,65,460.074,,0.000,,,41,,
T,2022-10-15 04:09:51,23.29319152,77.27228632,65,460.074,,0.000,,,41,,
T,2022-10-15 04:09:52,23.29319253,77.27228674,65,460.073,,0.000,,4,41,,
T,2022-10-15 04:09:53,23.29319283,77.27228720,65,460.073,,0.000,,4,41,,
T,2022-10-15 04:09:54,23.29319305,77.27228748,65,460.073,,0.000,,4,41,,
T,2022-10-15 04:09:55,23.29319317,77.27228762,65,460.073,,0.000,,5,41,,
T,2022-10-15 04:09:56,23.29319323,77.27228769,65,460.073,,0.000,,5,40,,
T,2022-10-15 04:09:57,23.29319325,77.27228772,65,460.073,,0.000,,5,41,,
T,2022-10-15 04:09:58,23.29319327,77.27228774,65,460.072,,0.000,,3,41,,
T,2022-10-15 04:09:59,23.29319328,77.27228775,65,460.072,,0.000,,3,41,,
T,2022-10-15 04:10:00,23.29319328,77.27228775,65,460.072,,0.000,,1,41,,
T,2022-10-15 04:10:01,23.29319363,77.27228772,65,460.072,,0.000,,,41,,
T,2022-10-15 04:10:02,23.29319381,77.27228770,65,460.072,,0.000,,4,41,,
T,2022-10-15 04:10:03,23.29319359,77.27228729,65,460.072,,0.000,,4,41,,
T,2022-10-15 04:10:04,23.29319349,77.27228709,65,460.072,,0.000,,4,41,,
T,2022-10-15 04:10:05,23.29319351,77.27228713,65,460.072,,0.000,,4,41,,
T,2022-10-15 04:10:06,23.29319353,77.27228716,65,460.072,,0.000,,4,41,,
T,2022-10-15 04:10:07,23.29319395,77.27228782,65,460.071,,0.000,,4,40,,
T,2022-10-15 04:10:08,23.29319410,77.27228799,65,460.070,,0.000,,2,41,,
T,2022-10-15 04:10:09,23.29319417,77.27228807,65,460.070,,0.000,,2,41,,
T,2022-10-15 04:10:10,23.29319421,77.27228811,65,460.070,,0.000,,2,41,,
T,2022-10-15 04:10:11,23.29319422,77.27228813,65,460.071,,0.000,,2,41,,
T,2022-10-15 04:10:12,23.29319423,77.27228814,65,460.070,,0.000,,2,41,,
T,2022-10-15 04:10:13,23.29319424,77.27228815,65,460.071,,0.000,,2,41,,
T,2022-10-15 04:10:14,23.29319424,77.27228815,65,460.070,,0.000,,1,41,,
T,2022-10-15 04:10:15,23.29319424,77.27228815,65,460.069,,0.000,,,41,,
T,2022-10-15 04:10:16,23.29319424,77.27228815,65,460.069,,0.000,,,41,,
T,2022-10-15 04:10:17,23.29319424,77.27228815,65,460.069,,0.000,,,41,,
T,2022-10-15 04:10:18,23.29319424,77.27228815,65,460.069,,0.000,,,41,,
T,2022-10-15 04:10:19,23.29319424,77.27228815,65,460.069,,0.000,,,41,,
T,2022-10-15 04:10:20,23.29319548,77.27228981,65,460.067,,0.000,,,41,,
T,2022-10-15 04:10:21,23.29319610,77.27229065,65,460.066,,0.000,,4,41,,
T,2022-10-15 04:10:22,23.29319643,77.27229121,65,460.066,,0.000,,4,41,,
T,2022-10-15 04:10:23,23.29319659,77.27229150,65,460.066,,0.000,,4,41,,
T,2022-10-15 04:10:24,23.29319666,77.27229139,65,460.066,,0.000,,4,41,,
T,2022-10-15 04:10:25,23.29319675,77.27229165,65,460.066,,0.000,,4,41,,
T,2022-10-15 04:10:26,23.29319733,77.27229176,64,460.066,,0.000,,4,41,,
T,2022-10-15 04:10:27,23.29319760,77.27229193,64,460.065,,0.000,,4,41,,
T,2022-10-15 04:10:28,23.29319773,77.27229201,64,460.063,,0.000,,4,41,,
T,2022-10-15 04:10:29,23.29319781,77.27229197,64,460.064,,0.000,,4,41,,
T,2022-10-15 04:10:30,23.29319785,77.27229195,64,460.065,,0.000,,4,41,,
T,2022-10-15 04:10:31,23.29319787,77.27229194,64,460.065,,0.000,,3,41,,
T,2022-10-15 04:10:32,23.29319788,77.27229194,64,460.064,,0.000,,3,41,,
T,2022-10-15 04:10:33,23.29319788,77.27229193,64,460.064,,0.000,,1,41,,
T,2022-10-15 04:10:34,23.29319789,77.27229193,64,460.065,,0.000,,1,41,,
T,2022-10-15 04:10:35,23.29319789,77.27229193,64,460.065,,0.000,,1,41,,
T,2022-10-15 04:10:36,23.29319789,77.27229193,64,460.065,,0.000,,,41,,
T,2022-10-15 04:10:37,23.29319789,77.27229193,64,460.064,,0.000,,,41,,
T,2022-10-15 04:10:38,23.29319789,77.27229193,64,460.064,,0.000,,,41,,
T,2022-10-15 04:10:39,23.29319789,77.27229193,64,460.064,,0.000,,,41,,
T,2022-10-15 04:10:40,23.29319789,77.27229193,64,460.064,,0.000,,,41,,
T,2022-10-15 04:10:41,23.29319789,77.27229193,64,460.064,,0.000,,,41,,
T,2022-10-15 04:10:42,23.29319789,77.27229193,64,460.063,,0.000,,,41,,
T,2022-10-15 04:10:43,23.29319789,77.27229193,64,460.063,,0.000,,,41,,
T,2022-10-15 04:10:44,23.29319789,77.27229193,64,460.063,,0.000,,,41,,
T,2022-10-15 04:10:45,23.29319789,77.27229193,64,460.063,,0.000,,,41,,
T,2022-10-15 04:10:46,23.29319789,77.27229193,64,460.062,,0.000,,,41,,
T,2022-10-15 04:10:47,23.29319789,77.27229192,64,460.062,,0.000,,,41,,
T,2022-10-15 04:10:48,23.29319789,77.27229192,64,460.061,,0.000,,,41,,
T,2022-10-15 04:10:49,23.29319788,77.27229192,64,460.062,,0.000,,,41,,
T,2022-10-15 04:10:50,23.29319788,77.27229192,64,460.062,,0.000,,,41,,
T,2022-10-15 04:10:51,23.29319788,77.27229192,64,460.062,,0.000,,,41,,
T,2022-10-15 04:10:52,23.29319788,77.27229192,64,460.061,,0.000,,,41,,
T,2022-10-15 04:10:53,23.29319788,77.27229192,64,460.061,,0.000,,,41,,
T,2022-10-15 04:10:54,23.29319788,77.27229192,64,460.061,,0.000,,,41,,
T,2022-10-15 04:10:55,23.29319788,77.27229192,64,460.061,,0.000,,,41,,
T,2022-10-15 04:10:56,23.29319788,77.27229192,64,460.060,,0.000,,,41,,
T,2022-10-15 04:10:57,23.29319788,77.27229192,64,460.060,,0.000,,,41,,
T,2022-10-15 04:10:58,23.29319788,77.27229192,64,460.060,,0.000,,,41,,
T,2022-10-15 04:10:59,23.29319788,77.27229192,64,460.060,,0.000,,,41,,
T,2022-10-15 04:11:00,23.29319762,77.27229214,64,460.059,,0.000,,,41,,
T,2022-10-15 04:11:01,23.29319749,77.27229224,64,460.059,,0.000,,4,41,,
T,2022-10-15 04:11:02,23.29319776,77.27229209,64,460.060,,0.000,,5,41,,
T,2022-10-15 04:11:03,23.29319840,77.27229191,64,460.061,,0.000,,5,41,,
T,2022-10-15 04:11:04,23.29319872,77.27229182,64,460.061,,0.000,,6,41,,
T,2022-10-15 04:11:05,23.29319887,77.27229177,64,460.061,,0.000,,6,41,,
T,2022-10-15 04:11:06,23.29319895,77.27229175,64,460.060,,0.000,,6,41,,
T,2022-10-15 04:11:07,23.29319899,77.27229174,64,460.059,,0.000,,3,41,,
T,2022-10-15 04:11:08,23.29319917,77.27229163,64,460.061,,0.000,,2,40,,
T,2022-10-15 04:11:09,23.29319925,77.27229158,64,460.061,,0.000,,5,41,,
T,2022-10-15 04:11:10,23.29319930,77.27229156,64,460.061,,0.000,,4,41,,
T,2022-10-15 04:11:11,23.29319932,77.27229154,64,460.061,,0.000,,4,41,,
T,2022-10-15 04:11:12,23.29319933,77.27229154,64,460.060,,0.000,,4,41,,
T,2022-10-15 04:11:13,23.29319933,77.27229153,64,460.059,,0.000,,4,41,,
T,2022-10-15 04:11:14,23.29319934,77.27229153,64,460.059,,0.000,,4,41,,
T,2022-10-15 04:11:15,23.29319934,77.27229153,64,460.059,,0.000,,,41,,
T,2022-10-15 04:11:16,23.29319934,77.27229153,64,460.058,,0.000,,,41,,
T,2022-10-15 04:11:17,23.29319934,77.27229153,64,460.059,,0.000,,,41,,
T,2022-10-15 04:11:18,23.29319934,77.27229153,64,460.059,,0.000,,,41,,
T,2022-10-15 04:11:19,23.29319934,77.27229153,64,460.058,,0.000,,,41,,
T,2022-10-15 04:11:20,23.29319934,77.27229153,64,460.058,,0.000,,,41,,
T,2022-10-15 04:11:21,23.29319934,77.27229153,64,460.058,,0.000,,,41,,
T,2022-10-15 04:11:22,23.29319934,77.27229153,64,460.058,,0.000,,,41,,
T,2022-10-15 04:11:23,23.29319934,77.27229153,64,460.058,,0.000,,,41,,
T,2022-10-15 04:11:24,23.29319934,77.27229153,64,460.057,,0.000,,,41,,
T,2022-10-15 04:11:25,23.29319934,77.27229153,64,460.058,,0.000,,,41,,
T,2022-10-15 04:11:26,23.29319934,77.27229153,64,460.058,,0.000,,,41,,
T,2022-10-15 04:11:27,23.29319934,77.27229153,64,460.058,,0.000,,4,41,,
T,2022-10-15 04:11:28,23.29319934,77.27229154,64,460.057,,0.000,,4,42,,
T,2022-10-15 04:11:29,23.29319916,77.27229157,64,460.057,,0.000,,4,42,,
T,2022-10-15 04:11:30,23.29319907,77.27229158,64,460.057,,0.000,,5,42,,
T,2022-10-15 04:11:31,23.29319902,77.27229159,64,460.056,,0.000,,5,42,,
T,2022-10-15 04:11:32,23.29319900,77.27229159,64,460.057,,0.000,,5,42,,
T,2022-10-15 04:11:33,23.29319898,77.27229159,64,460.057,,0.000,,4,42,,
T,2022-10-15 04:11:34,23.29319898,77.27229159,64,460.057,,0.000,,4,42,,
T,2022-10-15 04:11:35,23.29319897,77.27229159,64,460.055,,0.000,,4,42,,
T,2022-10-15 04:11:36,23.29319897,77.27229159,64,460.056,,0.000,,,42,,
T,2022-10-15 04:11:37,23.29320423,77.27229275,64,460.050,,0.000,,,42,,
T,2022-10-15 04:11:38,23.29320690,77.27229331,64,460.049,,0.000,,4,42,,
T,2022-10-15 04:11:39,23.29320823,77.27229360,64,460.049,,0.000,,5,42,,
T,2022-10-15 04:11:40,23.29320890,77.27229374,64,460.045,,0.000,,5,42,,
T,2022-10-15 04:11:41,23.29320923,77.27229381,64,460.046,,0.000,,5,42,,
T,2022-10-15 04:11:42,23.29320940,77.27229384,64,459.706,,0.000,,5,42,,
T,2022-10-15 04:11:43,23.29320948,77.27229386,64,459.706,,0.000,,5,42,,
T,2022-10-15 04:11:45,23.29320954,77.27229387,64,460.067,,0.000,,,42,,
T,2022-10-15 04:11:46,23.29320955,77.27229387,64,460.049,,0.000,,,42,,
T,2022-10-15 04:11:47,23.29320956,77.27229388,64,460.049,,0.000,,,42,,
T,2022-10-15 04:11:48,23.29320956,77.27229388,64,460.048,,0.000,,,42,,
T,2022-10-15 04:11:49,23.29320956,77.27229388,64,460.048,,0.000,,,42,,
T,2022-10-15 04:11:50,23.29320956,77.27229388,64,460.047,,0.000,,,42,,
T,2022-10-15 04:11:51,23.29320956,77.27229387,64,460.047,,0.000,,,42,,
T,2022-10-15 04:11:52,23.29320956,77.27229387,64,460.048,,0.000,,,42,,
T,2022-10-15 04:11:53,23.29320956,77.27229387,64,460.047,,0.000,,,42,,
T,2022-10-15 04:11:54,23.29320956,77.27229387,64,460.047,,0.000,,,42,,
T,2022-10-15 04:11:55,23.29320956,77.27229387,64,460.047,,0.000,,,42,,
T,2022-10-15 04:11:56,23.29320956,77.27229387,64,460.047,,0.000,,,42,,
T,2022-10-15 04:11:57,23.29320956,77.27229387,64,460.047,,0.000,,,42,,
T,2022-10-15 04:11:58,23.29320956,77.27229387,64,460.047,,0.000,,,42,,
T,2022-10-15 04:11:59,23.29320956,77.27229387,64,460.047,,0.000,,,42,,
T,2022-10-15 04:12:00,23.29320956,77.27229387,64,460.046,,0.000,,,42,,
T,2022-10-15 04:12:01,23.29320956,77.27229387,64,460.046,,0.000,,,42,,
T,2022-10-15 04:12:02,23.29320956,77.27229387,64,460.046,,0.000,,,42,,
T,2022-10-15 04:12:03,23.29320956,77.27229387,64,460.046,,0.000,,,42,,
T,2022-10-15 04:12:04,23.29320956,77.27229387,64,460.046,,0.000,,,42,,
T,2022-10-15 04:12:05,23.29320956,77.27229387,64,460.046,,0.000,,,42,,
T,2022-10-15 04:12:06,23.29320956,77.27229387,64,460.045,,0.000,,,42,,
T,2022-10-15 04:12:07,23.29320956,77.27229387,64,460.046,,0.000,,,42,,
T,2022-10-15 04:12:08,23.29320956,77.27229387,64,460.045,,0.000,,,42,,
T,2022-10-15 04:12:09,23.29320956,77.27229387,64,460.045,,0.000,,,42,,
T,2022-10-15 04:12:10,23.29320956,77.27229387,64,460.045,,0.000,,,42,,
