type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2022-10-11 07:23:22,23.29290012,77.27173893,10,478.537,,1.490,83,25,36,,
T,2022-10-11 07:23:23,23.29290046,77.27175256,10,478.318,,1.490,89,25,36,,
T,2022-10-11 07:23:24,23.29290252,77.27176555,10,478.559,,1.470,80,26,36,,
T,2022-10-11 07:23:25,23.29290720,77.27177945,10,478.111,,1.490,70,27,36,,
T,2022-10-11 07:23:26,23.29290910,77.27179565,10,478.716,,1.490,83,26,34,,
T,2022-10-11 07:23:27,23.29291016,77.27181192,10,479.130,,1.510,86,24,34,,
T,2022-10-11 07:23:28,23.29291140,77.27182749,10,479.305,,1.520,85,24,34,,
T,2022-10-11 07:23:29,23.29291141,77.27184371,10,480.493,,1.540,90,24,34,,
T,2022-10-11 07:23:30,23.29291403,77.27186102,10,480.563,,1.560,81,22,34,,
T,2022-10-11 07:23:31,23.29291537,77.27187782,10,479.833,,1.570,85,22,34,,
T,2022-10-11 07:23:32,23.29291527,77.27189566,10,479.650,,1.670,90,24,34,,
T,2022-10-11 07:23:33,23.29291920,77.27191530,10,479.526,,1.680,78,24,34,,
T,2022-10-11 07:23:34,23.29292427,77.27193054,10,479.960,,1.700,70,25,34,,
T,2022-10-11 07:23:35,23.29292317,77.27194995,10,479.938,,1.680,94,25,34,,
T,2022-10-11 07:23:36,23.29292118,77.27196963,10,480.045,,1.670,96,25,34,,
T,2022-10-11 07:23:37,23.29292211,77.27198886,10,480.244,,1.680,87,25,34,,
T,2022-10-11 07:23:38,23.29292267,77.27200763,10,479.895,,1.680,88,25,34,,
T,2022-10-11 07:23:39,23.29292104,77.27202578,10,479.740,,1.690,96,25,34,,
T,2022-10-11 07:23:40,23.29292142,77.27204241,10,479.481,,1.670,89,25,34,,
T,2022-10-11 07:23:41,23.29292026,77.27205923,10,479.948,,1.660,94,25,34,,
T,2022-10-11 07:23:42,23.29292137,77.27207460,10,480.744,,1.660,86,25,34,,
T,2022-10-11 07:23:43,23.29292332,77.27209001,10,480.748,,1.670,82,25,33,,
T,2022-10-11 07:23:44,23.29292638,77.27210453,10,480.780,,1.670,77,25,34,,
T,2022-10-11 07:23:45,23.29292812,77.27211978,10,480.748,,1.690,83,24,34,,
T,2022-10-11 07:23:46,23.29292911,77.27213643,10,481.381,,1.700,86,24,34,,
T,2022-10-11 07:23:47,23.29293043,77.27215318,10,481.579,,1.700,83,24,34,,
T,2022-10-11 07:23:48,23.29293255,77.27216930,10,481.322,,1.690,81,25,34,,
T,2022-10-11 07:23:49,23.29293572,77.27218475,10,480.911,,1.690,85,25,34,,
T,2022-10-11 07:23:50,23.29294244,77.27219854,10,481.005,,1.670,62,25,34,,
T,2022-10-11 07:23:51,23.29295028,77.27221317,10,477.758,,1.680,60,25,34,,
T,2022-10-11 07:23:52,23.29295974,77.27222399,10,478.609,,1.660,51,25,34,,
T,2022-10-11 07:23:53,23.29297271,77.27223279,10,478.423,,1.670,17,25,34,,
T,2022-10-11 07:23:54,23.29298811,77.27223921,10,478.995,,1.690,15,25,34,,
T,2022-10-11 07:23:55,23.29300551,77.27224370,10,479.129,,1.700,11,25,34,,
T,2022-10-11 07:23:56,23.29302289,77.27224637,10,478.464,,1.690,2,25,34,,
T,2022-10-11 07:23:57,23.29304001,77.27224683,10,478.486,,1.690,358,25,34,,
T,2022-10-11 07:23:58,23.29305625,77.27224638,10,478.528,,1.690,1,25,34,,
T,2022-10-11 07:23:59,23.29307244,77.27224732,10,477.466,,1.670,2,24,34,,
T,2022-10-11 07:24:00,23.29308769,77.27224936,10,477.563,,1.670,5,24,34,,
T,2022-10-11 07:24:01,23.29310052,77.27225192,10,477.365,,1.340,7,23,34,,
T,2022-10-11 07:24:02,23.29311163,77.27225426,10,477.166,,1.350,7,23,34,,
T,2022-10-11 07:24:03,23.29312188,77.27225505,10,477.080,,1.200,3,23,34,,
T,2022-10-11 07:24:04,23.29313259,77.27225505,11,476.842,,1.310,359,20,34,,
T,2022-10-11 07:24:05,23.29313854,77.27225471,12,476.727,,,,18,36,,
T,2022-10-11 07:24:06,23.29313930,77.27225615,13,476.371,,0.000,,12,36,,
T,2022-10-11 07:24:07,23.29314653,77.27226814,13,476.130,,1.580,56,8,36,,
T,2022-10-11 07:24:08,23.29315661,77.27228358,13,475.900,,1.580,50,4,36,,
T,2022-10-11 07:24:09,23.29316516,77.27229819,13,476.588,,1.570,61,4,36,,
T,2022-10-11 07:24:10,23.29317042,77.27231351,13,475.814,,1.570,72,3,47,,
T,2022-10-11 07:24:11,23.29317411,77.27232879,14,475.071,,1.570,74,3,47,,
T,2022-10-11 07:24:12,23.29318034,77.27234248,14,474.383,,1.570,60,4,47,,
T,2022-10-11 07:24:13,23.29318381,77.27235677,15,473.839,,1.560,81,1,47,,
T,2022-10-11 07:24:14,23.29318175,77.27237155,15,473.435,,1.550,98,1,47,,
T,2022-10-11 07:24:15,23.29316915,77.27237912,15,473.145,,1.530,151,1,47,,
T,2022-10-11 07:24:16,23.29315168,77.27237606,15,472.935,,1.520,186,2,47,,
T,2022-10-11 07:24:17,23.29313536,77.27237003,15,472.783,,1.510,189,2,46,,
T,2022-10-11 07:24:18,23.29312072,77.27236981,15,472.672,,1.490,165,1,46,,
T,2022-10-11 07:24:19,23.29310720,77.27236497,15,472.591,,1.520,203,1,47,,
T,2022-10-11 07:24:20,23.29309460,77.27235763,15,479.382,,1.620,203,1,47,,
T,2022-10-11 07:24:21,23.29308796,77.27235218,15,479.390,,0.000,,1,46,,
T,2022-10-11 07:24:22,23.29308527,77.27235008,15,479.389,,0.000,,1,44,,
T,2022-10-11 07:24:23,23.29308353,77.27234906,16,482.770,,,,1,42,,
T,2022-10-11 07:24:24,23.29308267,77.27234855,17,482.770,,,,,41,,
T,2022-10-11 07:24:25,23.29308136,77.27234779,16,482.770,,0.000,,,45,,
T,2022-10-11 07:24:26,23.29308071,77.27234741,16,482.770,,0.000,,,46,,
T,2022-10-11 07:24:27,23.29308039,77.27234722,16,482.770,,0.000,,,46,,
T,2022-10-11 07:24:28,23.29308023,77.27234712,16,482.770,,0.000,,,46,,
T,2022-10-11 07:24:29,23.29308014,77.27234707,16,482.770,,0.000,,,47,,
T,2022-10-11 07:24:30,23.29308010,77.27234705,16,482.770,,0.000,,,45,,
T,2022-10-11 07:24:31,23.29308009,77.27234704,16,482.770,,0.000,,,46,,
T,2022-10-11 07:24:32,23.29308008,77.27234704,17,482.770,,,,,47,,
T,2022-10-11 07:24:33,23.29308008,77.27234703,18,482.770,,,,,47,,
T,2022-10-11 07:24:34,23.29307173,77.27234518,18,482.770,,1.950,192,,47,,
T,2022-10-11 07:24:35,23.29305546,77.27234036,18,482.771,,1.880,199,,47,,
T,2022-10-11 07:24:36,23.29304437,77.27233144,18,482.772,,1.490,231,,47,,
T,2022-10-11 07:24:37,23.29304001,77.27231845,19,482.774,,1.490,254,,47,,
T,2022-10-11 07:24:38,23.29304116,77.27230418,19,482.778,,1.480,276,,46,,
T,2022-10-11 07:24:39,23.29304445,77.27229004,19,482.782,,1.490,280,,47,,
T,2022-10-11 07:24:40,23.29304650,77.27227608,19,482.787,,1.600,275,,47,,
T,2022-10-11 07:24:41,23.29304623,77.27226198,20,482.793,,1.510,263,,47,,
T,2022-10-11 07:24:42,23.29304480,77.27224819,21,482.831,,1.510,253,,47,,
T,2022-10-11 07:24:43,23.29304457,77.27223416,23,482.833,,1.510,268,1,47,,
T,2022-10-11 07:24:44,23.29304714,77.27222029,23,482.777,,1.500,265,2,47,,
T,2022-10-11 07:24:45,23.29305102,77.27220684,24,482.780,,1.500,288,2,47,,
T,2022-10-11 07:24:46,23.29305962,77.27219558,25,482.784,,1.500,312,3,47,,
T,2022-10-11 07:24:47,23.29307405,77.27219466,25,482.777,,1.500,15,3,47,,
T,2022-10-11 07:24:48,23.29308910,77.27220135,24,482.776,,1.490,25,3,47,,
T,2022-10-11 07:24:49,23.29310309,77.27220730,25,482.782,,1.490,18,3,47,,
T,2022-10-11 07:24:50,23.29316163,77.27221692,23,482.456,,1.500,60,4,47,,
T,2022-10-11 07:24:51,23.29319719,77.27222854,21,482.426,,1.600,63,3,47,,
T,2022-10-11 07:24:52,23.29321972,77.27223954,21,482.467,,1.610,61,3,48,,
T,2022-10-11 07:24:53,23.29323913,77.27225079,21,482.496,,1.620,62,3,48,,
T,2022-10-11 07:24:54,23.29325593,77.27226227,23,482.523,,1.620,61,4,48,,
T,2022-10-11 07:24:55,23.29327065,77.27227384,23,482.548,,1.620,61,2,48,,
T,2022-10-11 07:24:56,23.29328367,77.27228550,24,482.572,,1.610,61,2,48,,
T,2022-10-11 07:24:57,23.29329535,77.27229727,24,482.593,,1.620,61,2,47,,
T,2022-10-11 07:24:58,23.29330595,77.27230916,25,482.613,,1.620,61,2,48,,
T,2022-10-11 07:24:59,23.29332160,77.27231759,27,482.631,,1.530,34,1,48,,
T,2022-10-11 07:25:00,23.29333769,77.27232202,28,482.640,,1.530,17,2,48,,
T,2022-10-11 07:25:01,23.29335384,77.27232385,29,482.659,,1.530,12,2,48,,
T,2022-10-11 07:25:02,23.29336891,77.27232546,31,482.673,,1.520,12,2,48,,
T,2022-10-11 07:25:03,23.29338338,77.27232625,32,482.687,,1.520,6,2,48,,
T,2022-10-11 07:25:04,23.29339547,77.27233236,34,482.699,,1.530,39,2,48,,
T,2022-10-11 07:25:05,23.29340715,77.27233992,36,482.598,,1.540,23,2,48,,
T,2022-10-11 07:25:06,23.29341772,77.27235243,38,484.282,,1.540,74,2,48,,
T,2022-10-11 07:25:07,23.29341794,77.27236792,39,483.735,,1.540,110,2,48,,
T,2022-10-11 07:25:08,23.29341076,77.27238054,39,483.693,,1.530,132,2,48,,
T,2022-10-11 07:25:09,23.29340198,77.27239169,39,483.601,,1.530,128,3,47,,
T,2022-10-11 07:25:10,23.29339663,77.27240461,40,483.509,,1.530,105,5,48,,
T,2022-10-11 07:25:11,23.29339260,77.27241809,41,483.428,,1.530,118,5,48,,
T,2022-10-11 07:25:12,23.29338529,77.27242961,41,483.360,,1.530,131,5,48,,
T,2022-10-11 07:25:13,23.29337824,77.27244151,42,483.304,,1.540,120,5,47,,
T,2022-10-11 07:25:14,23.29337172,77.27245405,43,483.257,,1.560,122,5,48,,
T,2022-10-11 07:25:15,23.29336623,77.27246722,45,483.217,,1.560,112,4,47,,
T,2022-10-11 07:25:16,23.29337028,77.27248036,47,483.184,,1.570,59,3,47,,
T,2022-10-11 07:25:17,23.29338476,77.27248315,48,483.155,,1.580,360,3,47,,
T,2022-10-11 07:25:18,23.29340131,77.27248125,49,483.131,,1.620,1,3,47,,
T,2022-10-11 07:25:19,23.29341702,77.27248230,51,483.109,,1.640,10,3,47,,
T,2022-10-11 07:25:20,23.29343181,77.27248468,53,483.091,,1.750,10,3,48,,
T,2022-10-11 07:25:21,23.29344656,77.27248781,55,483.004,,1.650,14,3,48,,
T,2022-10-11 07:25:22,23.29346110,77.27248737,57,482.994,,1.660,349,3,48,,
T,2022-10-11 07:25:23,23.29347491,77.27248176,57,482.987,,1.660,339,3,48,,
T,2022-10-11 07:25:24,23.29347201,77.27246592,32,483.034,,0.000,,3,48,,
T,2022-10-11 07:25:25,23.29346606,77.27246072,54,483.293,,0.000,,3,48,,
T,2022-10-11 07:25:26,23.29346958,77.27245236,54,483.292,,1.650,296,3,48,,
T,2022-10-11 07:25:27,23.29347614,77.27244336,55,483.291,,0.990,322,,47,,
T,2022-10-11 07:25:28,23.29347833,77.27244015,55,483.291,,,,,47,,
T,2022-10-11 07:25:29,23.29347774,77.27243981,55,483.290,,,,1,46,,
T,2022-10-11 07:25:30,23.29347726,77.27243954,55,483.290,,,,2,48,,
T,2022-10-11 07:25:31,23.29347631,77.27243901,55,483.291,,0.000,,2,48,,
T,2022-10-11 07:25:32,23.29347583,77.27243874,55,483.291,,0.000,,2,48,,
T,2022-10-11 07:25:33,23.29347559,77.27243861,55,483.291,,0.000,,2,47,,
T,2022-10-11 07:25:34,23.29347547,77.27243854,55,483.291,,0.000,,2,48,,
T,2022-10-11 07:25:35,23.29347541,77.27243851,55,483.291,,0.000,,2,48,,
T,2022-10-11 07:25:36,23.29347538,77.27243850,55,483.291,,0.000,,2,48,,
T,2022-10-11 07:25:37,23.29347537,77.27243849,55,483.291,,0.000,,2,48,,
T,2022-10-11 07:25:38,23.29347536,77.27243848,55,483.290,,0.000,,2,48,,
T,2022-10-11 07:25:39,23.29347536,77.27243848,55,483.546,,0.000,,,46,,
T,2022-10-11 07:25:40,23.29347536,77.27243848,55,483.527,,0.000,,,48,,
T,2022-10-11 07:25:41,23.29347536,77.27243848,55,483.528,,0.000,,,48,,
T,2022-10-11 07:25:42,23.29347536,77.27243848,56,483.527,,,,1,48,,
T,2022-10-11 07:25:43,23.29347536,77.27243848,56,483.527,,0.000,,1,48,,
T,2022-10-11 07:25:44,23.29347536,77.27243849,56,483.527,,0.000,,1,48,,
T,2022-10-11 07:25:45,23.29347536,77.27243849,56,483.526,,0.000,,1,48,,
T,2022-10-11 07:25:46,23.29347536,77.27243849,56,483.527,,0.000,,1,48,,
T,2022-10-11 07:25:47,23.29347536,77.27243849,56,483.527,,0.000,,1,48,,
T,2022-10-11 07:25:48,23.29347536,77.27243849,56,483.527,,0.000,,,48,,
T,2022-10-11 07:25:49,23.29347536,77.27243849,56,483.527,,0.000,,,48,,
T,2022-10-11 07:25:50,23.29347536,77.27243849,56,483.527,,0.000,,,48,,
T,2022-10-11 07:25:51,23.29347536,77.27243849,56,483.527,,0.000,,,48,,
T,2022-10-11 07:25:52,23.29347536,77.27243849,56,483.527,,0.000,,,48,,
T,2022-10-11 07:25:53,23.29347536,77.27243849,56,483.527,,0.000,,,48,,
T,2022-10-11 07:25:54,23.29347536,77.27243849,56,483.527,,0.000,,,48,,
T,2022-10-11 07:25:55,23.29347536,77.27243849,56,483.527,,0.000,,,47,,
T,2022-10-11 07:25:56,23.29347537,77.27243850,56,483.527,,0.000,,,48,,
T,2022-10-11 07:25:57,23.29347537,77.27243850,56,483.527,,0.000,,,48,,
T,2022-10-11 07:25:58,23.29347537,77.27243850,56,483.527,,0.000,,,48,,
T,2022-10-11 07:25:59,23.29347537,77.27243850,56,483.527,,0.000,,,48,,
T,2022-10-11 07:26:00,23.29347537,77.27243850,56,483.527,,0.000,,,48,,
T,2022-10-11 07:26:01,23.29347537,77.27243850,56,483.527,,0.000,,,48,,
T,2022-10-11 07:26:02,23.29347537,77.27243850,56,483.527,,0.000,,,48,,
T,2022-10-11 07:26:03,23.29347537,77.27243850,56,483.526,,0.000,,,48,,
T,2022-10-11 07:26:04,23.29347537,77.27243850,56,483.527,,0.000,,,48,,
T,2022-10-11 07:26:05,23.29347537,77.27243850,56,483.527,,0.000,,,48,,
T,2022-10-11 07:26:06,23.29347537,77.27243850,56,483.527,,0.000,,,48,,
T,2022-10-11 07:26:07,23.29347537,77.27243850,56,483.527,,0.000,,,48,,
T,2022-10-11 07:26:08,23.29347537,77.27243851,56,483.526,,0.000,,,48,,
T,2022-10-11 07:26:09,23.29347537,77.27243851,56,483.527,,0.000,,,48,,
T,2022-10-11 07:26:10,23.29347537,77.27243851,56,483.526,,0.000,,,48,,
T,2022-10-11 07:26:11,23.29347537,77.27243851,56,483.527,,0.000,,,48,,
T,2022-10-11 07:26:12,23.29347538,77.27243851,56,483.527,,0.000,,,48,,
T,2022-10-11 07:26:13,23.29347538,77.27243851,56,483.527,,0.000,,,48,,
T,2022-10-11 07:26:14,23.29347538,77.27243851,56,483.527,,0.000,,,48,,
T,2022-10-11 07:26:15,23.29347538,77.27243851,56,483.526,,0.000,,,48,,
T,2022-10-11 07:26:16,23.29347538,77.27243851,56,483.527,,0.000,,,48,,
T,2022-10-11 07:26:17,23.29347538,77.27243851,56,483.527,,0.000,,,48,,
T,2022-10-11 07:26:18,23.29347538,77.27243851,56,483.527,,0.000,,,48,,
T,2022-10-11 07:26:19,23.29347538,77.27243851,56,483.527,,0.000,,,48,,
T,2022-10-11 07:26:20,23.29347538,77.27243852,56,483.526,,0.000,,,48,,
T,2022-10-11 07:26:21,23.29347538,77.27243852,56,483.527,,0.000,,,48,,
T,2022-10-11 07:26:22,23.29347538,77.27243852,56,483.526,,0.000,,,48,,
T,2022-10-11 07:26:23,23.29347538,77.27243852,56,483.526,,0.000,,,48,,
T,2022-10-11 07:26:24,23.29347538,77.27243852,56,483.526,,0.000,,,48,,
T,2022-10-11 07:26:25,23.29347538,77.27243852,56,483.527,,0.000,,,48,,
T,2022-10-11 07:26:26,23.29347538,77.27243852,56,483.526,,0.000,,,48,,
T,2022-10-11 07:26:27,23.29347538,77.27243852,56,483.526,,0.000,,,48,,
T,2022-10-11 07:26:28,23.29347538,77.27243852,56,483.526,,0.000,,,48,,
T,2022-10-11 07:26:29,23.29347539,77.27243852,56,483.526,,0.000,,,48,,
T,2022-10-11 07:26:30,23.29347539,77.27243852,56,483.526,,0.000,,,48,,
T,2022-10-11 07:26:31,23.29347539,77.27243852,56,483.526,,0.000,,,48,,
T,2022-10-11 07:26:32,23.29347539,77.27243853,56,483.526,,0.000,,,48,,
T,2022-10-11 07:26:33,23.29347539,77.27243853,56,483.526,,0.000,,,48,,
T,2022-10-11 07:26:34,23.29347539,77.27243853,56,483.526,,0.000,,,48,,
T,2022-10-11 07:26:35,23.29347539,77.27243853,56,483.526,,0.000,,,48,,
T,2022-10-11 07:26:36,23.29347539,77.27243853,56,483.526,,0.000,,,48,,
T,2022-10-11 07:26:37,23.29347539,77.27243853,56,483.526,,0.000,,,48,,
T,2022-10-11 07:26:38,23.29347539,77.27243853,56,483.527,,0.000,,,48,,
T,2022-10-11 07:26:39,23.29347539,77.27243853,56,483.526,,0.000,,,48,,
T,2022-10-11 07:26:40,23.29347539,77.27243853,56,483.526,,0.000,,,47,,
T,2022-10-11 07:26:41,23.29347539,77.27243853,56,483.526,,0.000,,,48,,
T,2022-10-11 07:35:15,23.29353511,77.27225493,6,472.661,,0.000,,3,47,,
T,2022-10-11 07:35:16,23.29353510,77.27225493,6,472.665,,0.000,,3,47,,
T,2022-10-11 07:35:17,23.29353505,77.27225492,6,472.674,,0.000,,3,47,,
T,2022-10-11 07:35:18,23.29353520,77.27225527,6,472.665,,0.000,,3,47,,
T,2022-10-11 07:35:19,23.29353527,77.27225545,6,472.664,,0.000,,4,47,,
T,2022-10-11 07:35:20,23.29353531,77.27225553,6,472.665,,0.000,,4,47,,
T,2022-10-11 07:35:21,23.29353533,77.27225558,6,472.664,,0.000,,4,47,,
T,2022-10-11 07:35:22,23.29353534,77.27225560,6,473.002,,0.000,,4,47,,
T,2022-10-11 07:35:23,23.29353534,77.27225561,6,472.975,,0.000,,4,47,,
T,2022-10-11 07:35:24,23.29353535,77.27225562,6,472.977,,0.000,,3,47,,
T,2022-10-11 07:35:25,23.29353535,77.27225562,6,472.977,,0.000,,,47,,
T,2022-10-11 07:35:26,23.29353535,77.27225562,6,472.977,,0.000,,,47,,
T,2022-10-11 07:35:27,23.29353535,77.27225562,6,472.976,,0.000,,,47,,
T,2022-10-11 07:35:28,23.29353535,77.27225562,6,472.976,,0.000,,,47,,
T,2022-10-11 07:35:29,23.29353535,77.27225562,9,472.977,,,,,47,,
T,2022-10-11 07:35:30,23.29353535,77.27225562,9,472.977,,0.000,,,47,,
T,2022-10-11 07:35:31,23.29353535,77.27225562,9,472.974,,0.000,,,47,,
T,2022-10-11 07:35:32,23.29353535,77.27225562,9,472.976,,0.000,,,47,,
T,2022-10-11 07:35:33,23.29353535,77.27225562,9,472.976,,0.000,,,47,,
T,2022-10-11 07:35:34,23.29353535,77.27225562,9,472.976,,0.000,,,47,,
T,2022-10-11 07:35:35,23.29353535,77.27225562,9,472.977,,0.000,,,47,,
T,2022-10-11 07:35:36,23.29353535,77.27225562,9,472.976,,0.000,,,47,,
T,2022-10-11 07:35:37,23.29353530,77.27225479,9,472.939,,0.000,,,47,,
T,2022-10-11 07:35:38,23.29353528,77.27225451,9,472.938,,,,3,47,,
T,2022-10-11 07:35:39,23.29353526,77.27225423,11,472.939,,0.000,,3,47,,
T,2022-10-11 07:35:40,23.29353526,77.27225414,11,472.935,,0.000,,3,47,,
T,2022-10-11 07:35:41,23.29353525,77.27225404,11,472.643,,0.000,,3,47,,
T,2022-10-11 07:35:42,23.29353612,77.27225761,11,472.677,,0.000,,3,47,,
T,2022-10-11 07:35:43,23.29353655,77.27225939,11,472.676,,0.000,,3,47,,
T,2022-10-11 07:35:44,23.29353677,77.27226029,11,483.260,,0.000,,3,47,,
T,2022-10-11 07:35:45,23.29353688,77.27226073,11,483.494,,0.000,,3,47,,
T,2022-10-11 07:35:46,23.29353693,77.27226095,11,483.478,,0.000,,3,47,,
T,2022-10-11 07:35:47,23.29353696,77.27226107,11,483.477,,0.000,,3,47,,
T,2022-10-11 07:35:48,23.29353677,77.27225923,11,483.405,,0.000,,3,47,,
T,2022-10-11 07:35:49,23.29353471,77.27225285,11,483.003,,0.000,,3,47,,
T,2022-10-11 07:35:50,23.29353307,77.27224443,11,482.902,,0.000,,3,47,,
T,2022-10-11 07:35:51,23.29353167,77.27223923,11,482.718,,0.000,,3,47,,
T,2022-10-11 07:35:52,23.29353065,77.27223787,11,482.522,,0.000,,3,47,,
T,2022-10-11 07:35:53,23.29353111,77.27223599,13,482.470,,,,3,47,,
T,2022-10-11 07:35:54,23.29353169,77.27223002,12,482.096,,0.000,,3,47,,
T,2022-10-11 07:35:55,23.29353198,77.27222704,12,482.097,,0.000,,3,47,,
T,2022-10-11 07:35:56,23.29353344,77.27222504,12,482.110,,,,3,47,,
T,2022-10-11 07:35:57,23.29353417,77.27222409,14,472.275,,,,3,47,,
T,2022-10-11 07:35:58,23.29353963,77.27221894,14,472.116,,0.000,,3,47,,
T,2022-10-11 07:35:59,23.29354240,77.27221673,14,472.127,,0.000,,3,47,,
T,2022-10-11 07:36:00,23.29354379,77.27221562,14,481.833,,0.000,,3,47,,
T,2022-10-11 07:36:01,23.29354406,77.27221696,14,481.807,,0.000,,3,47,,
T,2022-10-11 07:36:02,23.29354667,77.27221233,14,481.745,,0.000,,3,47,,
T,2022-10-11 07:36:03,23.29354379,77.27220645,14,481.935,,0.000,,3,47,,
T,2022-10-11 07:36:04,23.29354212,77.27219703,15,481.651,,,,4,47,,
T,2022-10-11 07:36:05,23.29354150,77.27219207,16,480.900,,,,4,47,,
T,2022-10-11 07:36:06,23.29354030,77.27218536,17,480.904,,,,4,47,,
T,2022-10-11 07:36:07,23.29353709,77.27217502,17,480.901,,0.000,,4,47,,
T,2022-10-11 07:36:08,23.29353608,77.27216821,17,480.899,,0.000,,4,47,,
T,2022-10-11 07:36:09,23.29353702,77.27217349,17,481.641,,0.000,,4,47,,
T,2022-10-11 07:36:10,23.29353625,77.27216031,17,481.433,,0.000,,4,47,,
T,2022-10-11 07:36:11,23.29353700,77.27215934,17,481.432,,0.000,,4,47,,
T,2022-10-11 07:36:12,23.29353779,77.27215443,17,481.288,,0.000,,4,47,,
T,2022-10-11 07:36:13,23.29353683,77.27214982,16,481.305,,0.000,,3,47,,
T,2022-10-11 07:36:14,23.29353581,77.27214357,16,481.243,,0.000,,3,47,,
T,2022-10-11 07:36:15,23.29353539,77.27213790,16,481.140,,0.000,,3,47,,
T,2022-10-11 07:36:16,23.29353494,77.27213422,17,481.136,,,,3,47,,
T,2022-10-11 07:36:17,23.29353467,77.27213200,18,481.143,,,,3,47,,
T,2022-10-11 07:36:18,23.29353445,77.27213023,18,481.146,,0.000,,3,47,,
T,2022-10-11 07:36:19,23.29353428,77.27212881,20,480.135,,0.000,,3,47,,
T,2022-10-11 07:36:20,23.29353414,77.27212767,20,471.484,,0.000,,3,47,,
T,2022-10-11 07:36:21,23.29353403,77.27212676,21,471.148,,0.000,,3,47,,
T,2022-10-11 07:36:22,23.29353394,77.27212603,23,471.150,,0.000,,2,47,,
T,2022-10-11 07:36:23,23.29353387,77.27212544,21,471.143,,0.000,,,47,,
T,2022-10-11 07:36:24,23.29353382,77.27212497,23,471.144,,0.000,,,47,,
T,2022-10-11 07:36:25,23.29353370,77.27212402,24,471.145,,0.000,,,47,,
T,2022-10-11 07:36:26,23.29353365,77.27212354,24,471.146,,0.000,,,47,,
T,2022-10-11 07:36:27,23.29353362,77.27212330,24,471.636,,0.000,,,47,,
T,2022-10-11 07:36:28,23.29353361,77.27212317,24,471.637,,0.000,,,47,,
T,2022-10-11 07:36:29,23.29353360,77.27212313,24,471.637,,,,,47,,
T,2022-10-11 07:36:30,23.29353360,77.27212310,25,471.639,,,,,46,,
T,2022-10-11 07:36:31,23.29353360,77.27212308,25,471.642,,0.000,,,46,,
T,2022-10-11 07:36:32,23.29353360,77.27212306,26,481.189,,0.000,,,47,,
T,2022-10-11 07:36:33,23.29353360,77.27212302,27,481.177,,0.000,,,47,,
T,2022-10-11 07:36:34,23.29353360,77.27212299,27,481.175,,0.000,,,47,,
T,2022-10-11 07:36:35,23.29353360,77.27212297,27,481.175,,0.000,,,47,,
T,2022-10-11 07:36:36,23.29353360,77.27212295,27,481.175,,0.000,,,47,,
T,2022-10-11 07:36:37,23.29353360,77.27212293,27,481.179,,0.000,,,47,,
T,2022-10-11 07:36:38,23.29353360,77.27212292,27,481.178,,,,,47,,
T,2022-10-11 07:36:39,23.29353360,77.27212291,28,481.182,,0.000,,,47,,
T,2022-10-11 07:36:40,23.29353360,77.27212289,28,481.180,,0.000,,,45,,
T,2022-10-11 07:36:41,23.29353361,77.27212288,28,481.186,,0.000,,,46,,
T,2022-10-11 07:36:42,23.29353361,77.27212286,29,481.186,,,,,47,,
T,2022-10-11 07:36:43,23.29353361,77.27212286,29,481.190,,,,,47,,
T,2022-10-11 07:36:44,23.29353361,77.27212285,30,481.194,,,,,47,,
T,2022-10-11 07:36:45,23.29353361,77.27212284,31,481.200,,,,,47,,
T,2022-10-11 07:36:46,23.29353361,77.27212282,31,480.222,,,,,47,,
T,2022-10-11 07:36:47,23.29353361,77.27212281,32,479.103,,,,,47,,
T,2022-10-11 07:36:48,23.29353361,77.27212280,32,467.062,,,,,47,,
T,2022-10-11 07:36:49,23.29353361,77.27212279,33,467.072,,,,,47,,
T,2022-10-11 07:36:50,23.29353361,77.27212279,33,467.084,,,,,47,,
T,2022-10-11 07:36:51,23.29353361,77.27212277,34,481.265,,0.000,,,47,,
T,2022-10-11 07:36:52,23.29353361,77.27212276,34,481.257,,0.000,,,47,,
T,2022-10-11 07:36:53,23.29353361,77.27212275,35,481.263,,0.000,,,47,,
T,2022-10-11 07:36:54,23.29353362,77.27212273,35,481.269,,0.000,,,47,,
T,2022-10-11 07:36:55,23.29353362,77.27212272,35,481.275,,0.000,,,47,,
T,2022-10-11 07:36:56,23.29353362,77.27212270,36,481.284,,0.000,,,47,,
T,2022-10-11 07:36:57,23.29353362,77.27212269,36,481.287,,0.000,,,47,,
T,2022-10-11 07:36:58,23.29353362,77.27212268,38,481.295,,0.000,,,47,,
T,2022-10-11 07:36:59,23.29353362,77.27212266,38,481.301,,0.000,,,47,,
T,2022-10-11 07:37:00,23.29353362,77.27212265,38,481.306,,0.000,,,47,,
T,2022-10-11 07:37:01,23.29353362,77.27212263,38,481.312,,0.000,,1,47,,
T,2022-10-11 07:37:02,23.29353362,77.27212262,39,481.318,,0.000,,1,47,,
T,2022-10-11 07:37:03,23.29353362,77.27212261,39,481.323,,0.000,,1,47,,
T,2022-10-11 07:37:04,23.29353363,77.27212259,40,481.330,,0.000,,1,47,,
T,2022-10-11 07:37:05,23.29353363,77.27212258,40,481.334,,0.000,,1,47,,
T,2022-10-11 07:37:06,23.29353363,77.27212256,40,481.339,,0.000,,1,47,,
