type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2022-10-10 05:31:28,23.28766246,77.27506072,42,472.211,,0.000,,1,42,,
T,2022-10-10 05:31:29,23.28766246,77.27506072,42,472.211,,0.000,,1,42,,
T,2022-10-10 05:31:30,23.28766246,77.27506072,42,472.211,,0.000,,1,42,,
T,2022-10-10 05:31:31,23.28766246,77.27506072,42,472.211,,0.000,,1,42,,
T,2022-10-10 05:31:32,23.28766246,77.27506072,42,472.211,,0.000,,1,42,,
T,2022-10-10 05:31:33,23.28766246,77.27506072,42,472.211,,0.000,,,42,,
T,2022-10-10 05:31:34,23.28766246,77.27506072,42,472.211,,0.000,,,42,,
T,2022-10-10 05:31:35,23.28766246,77.27506072,42,472.211,,0.000,,,42,,
T,2022-10-10 05:31:36,23.28766246,77.27506072,42,472.211,,0.000,,,42,,
T,2022-10-10 05:31:37,23.28766246,77.27506072,42,472.211,,0.000,,,42,,
T,2022-10-10 05:31:38,23.28766246,77.27506072,42,472.211,,0.000,,,42,,
T,2022-10-10 05:31:39,23.28766246,77.27506072,42,472.211,,0.000,,1,42,,
T,2022-10-10 05:31:40,23.28766246,77.27506072,42,472.211,,0.000,,1,42,,
T,2022-10-10 05:31:41,23.28766246,77.27506072,42,472.211,,0.000,,1,42,,
T,2022-10-10 05:31:42,23.28766246,77.27506072,42,472.211,,0.000,,1,42,,
T,2022-10-10 05:31:43,23.28766246,77.27506072,42,472.211,,0.000,,1,42,,
T,2022-10-10 05:31:44,23.28766246,77.27506072,42,472.211,,0.000,,1,42,,
T,2022-10-10 05:31:45,23.28766246,77.27506072,42,472.211,,0.000,,1,42,,
T,2022-10-10 05:31:46,23.28766246,77.27506072,42,472.211,,0.000,,1,42,,
T,2022-10-10 05:31:47,23.28766246,77.27506072,42,472.211,,0.000,,1,42,,
T,2022-10-10 05:31:48,23.28766246,77.27506072,42,472.211,,0.000,,1,42,,
T,2022-10-10 05:31:49,23.28766246,77.27506072,42,472.211,,0.000,,,42,,
T,2022-10-10 05:31:50,23.28766246,77.27506072,42,472.211,,0.000,,,42,,
T,2022-10-10 05:31:51,23.28766246,77.27506072,42,472.211,,0.000,,,42,,
T,2022-10-10 05:31:52,23.28766246,77.27506072,42,472.211,,0.000,,,42,,
T,2022-10-10 05:31:53,23.28766246,77.27506072,42,472.212,,0.000,,,42,,
T,2022-10-10 05:31:54,23.28766246,77.27506072,42,472.211,,0.000,,,42,,
T,2022-10-10 05:31:55,23.28766246,77.27506072,42,472.211,,0.000,,1,42,,
T,2022-10-10 05:31:56,23.28766246,77.27506072,42,472.211,,0.000,,1,42,,
T,2022-10-10 05:31:57,23.28766246,77.27506072,42,472.211,,0.000,,1,42,,
T,2022-10-10 05:31:58,23.28766246,77.27506072,42,472.211,,0.000,,1,42,,
T,2022-10-10 05:31:59,23.28766246,77.27506072,42,472.211,,0.000,,1,42,,
T,2022-10-10 05:32:00,23.28766246,77.27506072,42,472.211,,0.000,,1,42,,
T,2022-10-10 05:32:01,23.28766246,77.27506072,42,472.211,,0.000,,,42,,
T,2022-10-10 05:32:02,23.28766246,77.27506072,42,472.211,,0.000,,,42,,
T,2022-10-10 05:32:03,23.28766246,77.27506072,42,472.211,,0.000,,,42,,
T,2022-10-10 05:32:04,23.28766246,77.27506072,42,472.211,,0.000,,,42,,
T,2022-10-10 05:32:05,23.28766246,77.27506072,42,472.211,,0.000,,,42,,
T,2022-10-10 05:32:06,23.28766246,77.27506072,42,472.211,,0.000,,,40,,
T,2022-10-10 05:32:07,23.28766246,77.27506072,42,472.211,,0.000,,1,42,,
T,2022-10-10 05:32:08,23.28766246,77.27506072,42,472.211,,0.000,,1,42,,
T,2022-10-10 05:32:09,23.28766246,77.27506072,42,472.211,,0.000,,1,42,,
T,2022-10-10 05:32:10,23.28766246,77.27506072,42,472.211,,0.000,,1,42,,
T,2022-10-10 05:32:11,23.28766246,77.27506072,42,472.211,,0.000,,1,42,,
T,2022-10-10 05:32:12,23.28766246,77.27506072,42,472.211,,0.000,,1,42,,
T,2022-10-10 05:32:13,23.28766246,77.27506072,42,472.211,,0.000,,,42,,
T,2022-10-10 05:32:14,23.28766246,77.27506072,42,472.211,,0.000,,,42,,
T,2022-10-10 05:32:15,23.28766246,77.27506072,42,472.211,,0.000,,,42,,
T,2022-10-10 05:32:16,23.28766246,77.27506072,42,472.211,,0.000,,,42,,
T,2022-10-10 05:32:17,23.28766246,77.27506072,42,472.211,,0.000,,,42,,
T,2022-10-10 05:32:18,23.28766246,77.27506072,42,472.211,,0.000,,,42,,
T,2022-10-10 05:32:19,23.28766246,77.27506072,42,472.211,,0.000,,,42,,
T,2022-10-10 05:32:20,23.28766246,77.27506072,42,472.211,,0.000,,,42,,
T,2022-10-10 05:32:21,23.28766246,77.27506072,42,472.211,,0.000,,,42,,
T,2022-10-10 05:32:22,23.28766246,77.27506072,42,472.211,,0.000,,,42,,
T,2022-10-10 05:32:23,23.28766246,77.27506072,42,472.211,,0.000,,,42,,
T,2022-10-10 05:32:24,23.28766246,77.27506072,42,472.211,,0.000,,,42,,
T,2022-10-10 05:32:25,23.28766246,77.27506072,42,472.211,,0.000,,,41,,
T,2022-10-10 05:32:26,23.28766246,77.27506072,42,472.211,,0.000,,,42,,
T,2022-10-10 05:32:27,23.28766246,77.27506072,42,472.211,,0.000,,,42,,
T,2022-10-10 05:32:28,23.28766246,77.27506072,42,472.211,,0.000,,,42,,
T,2022-10-10 05:32:29,23.28766246,77.27506072,42,472.211,,0.000,,,42,,
T,2022-10-10 05:32:30,23.28766246,77.27506072,42,472.211,,0.000,,,42,,
T,2022-10-10 05:32:31,23.28766246,77.27506072,42,472.211,,0.000,,,42,,
T,2022-10-10 05:32:32,23.28766246,77.27506072,42,472.211,,0.000,,,42,,
T,2022-10-10 05:32:33,23.28766246,77.27506072,42,472.211,,0.000,,,42,,
T,2022-10-10 05:32:34,23.28766246,77.27506072,42,472.211,,0.000,,,42,,
T,2022-10-10 05:32:35,23.28766246,77.27506072,42,472.211,,0.000,,,42,,
T,2022-10-10 05:32:36,23.28766246,77.27506072,42,472.212,,0.000,,,42,,
T,2022-10-10 05:32:37,23.28766246,77.27506072,42,472.211,,0.000,,,42,,
T,2022-10-10 05:32:38,23.28766246,77.27506072,42,472.211,,0.000,,,42,,
T,2022-10-10 05:32:39,23.28766246,77.27506072,42,472.211,,0.000,,,42,,
T,2022-10-10 05:32:40,23.28766246,77.27506072,42,472.211,,0.000,,,42,,
T,2022-10-10 05:32:41,23.28766246,77.27506072,42,472.211,,0.000,,,42,,
T,2022-10-10 05:32:42,23.28766246,77.27506072,42,472.211,,0.000,,,42,,
T,2022-10-10 05:32:43,23.28766246,77.27506072,42,472.211,,0.000,,1,42,,
T,2022-10-10 05:32:44,23.28766246,77.27506072,42,472.211,,0.000,,1,42,,
T,2022-10-10 05:32:45,23.28766246,77.27506072,42,472.211,,0.000,,1,42,,
T,2022-10-10 05:32:46,23.28766246,77.27506072,42,472.211,,0.000,,1,42,,
T,2022-10-10 05:32:47,23.28766246,77.27506072,42,472.211,,0.000,,1,42,,
T,2022-10-10 05:32:48,23.28766246,77.27506072,42,472.211,,0.000,,1,42,,
T,2022-10-10 05:32:49,23.28766246,77.27506072,42,472.211,,0.000,,1,42,,
T,2022-10-10 05:32:50,23.28766246,77.27506072,42,472.211,,0.000,,1,42,,
T,2022-10-10 05:32:51,23.28766246,77.27506072,42,472.211,,0.000,,1,42,,
T,2022-10-10 05:32:52,23.28766246,77.27506072,42,472.211,,0.000,,1,42,,
T,2022-10-10 05:32:53,23.28766246,77.27506072,42,472.211,,0.000,,1,42,,
T,2022-10-10 05:32:54,23.28766246,77.27506072,42,472.211,,0.000,,1,42,,
T,2022-10-10 05:32:55,23.28766246,77.27506072,42,472.211,,0.000,,1,42,,
T,2022-10-10 05:32:56,23.28766246,77.27506072,42,472.211,,0.000,,1,42,,
T,2022-10-10 05:32:57,23.28766246,77.27506072,42,472.211,,0.000,,1,42,,
T,2022-10-10 05:32:58,23.28766246,77.27506072,42,472.212,,0.000,,1,42,,
T,2022-10-10 05:32:59,23.28766246,77.27506072,42,472.211,,0.000,,,42,,
T,2022-10-10 05:33:00,23.28766246,77.27506072,42,472.211,,0.000,,,42,,
T,2022-10-10 05:33:01,23.28766246,77.27506072,42,472.211,,0.000,,,42,,
T,2022-10-10 05:33:02,23.28766246,77.27506072,42,472.211,,0.000,,,42,,
T,2022-10-10 05:33:03,23.28766246,77.27506072,42,472.212,,0.000,,,42,,
T,2022-10-10 05:33:04,23.28766246,77.27506072,42,472.212,,0.000,,,42,,
T,2022-10-10 05:33:05,23.28766246,77.27506072,42,472.211,,0.000,,,42,,
T,2022-10-10 05:33:06,23.28766246,77.27506072,42,472.211,,0.000,,,42,,
T,2022-10-10 05:33:07,23.28766246,77.27506072,42,472.212,,0.000,,,42,,
T,2022-10-10 05:33:08,23.28766246,77.27506072,42,472.211,,0.000,,,42,,
T,2022-10-10 05:33:09,23.28766246,77.27506072,42,472.211,,0.000,,,42,,
T,2022-10-10 05:33:10,23.28766246,77.27506072,42,472.211,,0.000,,,42,,
T,2022-10-10 05:33:11,23.28766246,77.27506073,42,472.212,,0.000,,,42,,
T,2022-10-10 05:33:12,23.28766246,77.27506073,42,472.211,,0.000,,,42,,
T,2022-10-10 05:33:13,23.28766246,77.27506073,42,472.211,,0.000,,,42,,
T,2022-10-10 05:33:14,23.28766246,77.27506073,42,472.211,,0.000,,,42,,
T,2022-10-10 05:33:15,23.28766246,77.27506073,42,472.211,,0.000,,,42,,
T,2022-10-10 05:33:16,23.28766246,77.27506073,42,472.211,,0.000,,,42,,
T,2022-10-10 05:33:17,23.28766246,77.27506073,42,472.211,,0.000,,,42,,
T,2022-10-10 05:33:18,23.28766246,77.27506073,42,472.211,,0.000,,,42,,
T,2022-10-10 05:33:19,23.28766246,77.27506073,42,472.211,,0.000,,,42,,
T,2022-10-10 05:33:20,23.28766246,77.27506073,42,472.211,,0.000,,,42,,
T,2022-10-10 05:33:21,23.28766246,77.27506073,42,472.211,,0.000,,,42,,
T,2022-10-10 05:33:22,23.28766246,77.27506073,42,472.211,,0.000,,,42,,
T,2022-10-10 05:33:23,23.28766246,77.27506073,42,472.212,,0.000,,,42,,
T,2022-10-10 05:33:24,23.28766246,77.27506073,42,472.211,,0.000,,,42,,
T,2022-10-10 05:33:25,23.28766246,77.27506073,42,472.159,,0.000,,,42,,
T,2022-10-10 05:33:26,23.28766246,77.27506073,42,474.427,,0.000,,,42,,
T,2022-10-10 05:33:27,23.28766246,77.27506073,42,474.427,,0.000,,,42,,
T,2022-10-10 05:33:28,23.28766246,77.27506073,42,474.427,,0.000,,,42,,
T,2022-10-10 05:33:29,23.28766246,77.27506073,42,474.427,,0.000,,,42,,
T,2022-10-10 05:33:30,23.28766246,77.27506073,42,474.427,,0.000,,,42,,
T,2022-10-10 05:33:31,23.28766246,77.27506073,42,474.427,,0.000,,,42,,
T,2022-10-10 05:33:32,23.28766246,77.27506073,42,474.427,,0.000,,,42,,
T,2022-10-10 05:33:33,23.28766246,77.27506073,42,474.427,,0.000,,,42,,
T,2022-10-10 05:33:34,23.28766246,77.27506073,42,474.427,,0.000,,,42,,
T,2022-10-10 05:33:35,23.28766246,77.27506073,42,474.427,,0.000,,,42,,
T,2022-10-10 05:33:36,23.28766246,77.27506073,42,474.427,,0.000,,,42,,
T,2022-10-10 05:33:37,23.28766247,77.27506073,42,474.427,,0.000,,,42,,
T,2022-10-10 05:33:38,23.28766247,77.27506073,42,474.427,,0.000,,,42,,
T,2022-10-10 05:33:39,23.28766247,77.27506073,42,474.427,,0.000,,,42,,
T,2022-10-10 05:33:40,23.28766247,77.27506073,42,474.427,,0.000,,,42,,
T,2022-10-10 05:33:41,23.28766247,77.27506073,42,474.427,,0.000,,,42,,
T,2022-10-10 05:33:42,23.28766247,77.27506073,42,472.212,,0.000,,,42,,
T,2022-10-10 05:33:43,23.28766247,77.27506073,42,472.212,,0.000,,,42,,
T,2022-10-10 05:33:44,23.28766247,77.27506073,42,472.212,,0.000,,,41,,
T,2022-10-10 05:33:45,23.28766247,77.27506073,42,472.212,,0.000,,,42,,
T,2022-10-10 05:33:46,23.28766247,77.27506073,42,472.212,,0.000,,,42,,
T,2022-10-10 05:33:47,23.28766247,77.27506073,42,472.212,,0.000,,,42,,
T,2022-10-10 05:33:48,23.28766247,77.27506073,42,472.212,,0.000,,,42,,
T,2022-10-10 05:33:49,23.28766247,77.27506073,42,472.212,,0.000,,,42,,
T,2022-10-10 05:33:50,23.28766247,77.27506073,42,472.212,,0.000,,,42,,
T,2022-10-10 05:33:51,23.28766247,77.27506073,42,472.212,,0.000,,,42,,
T,2022-10-10 05:33:52,23.28766247,77.27506073,42,472.212,,0.000,,,42,,
T,2022-10-10 06:26:48,23.28811369,77.27440453,66,474.187,,,,,44,,
T,2022-10-10 06:26:49,23.28811237,77.27441273,66,472.282,,,,,44,,
T,2022-10-10 06:26:50,23.28811104,77.27442116,68,472.279,,,,,44,,
T,2022-10-10 06:26:51,23.28811007,77.27442946,70,472.277,,,,,44,,
T,2022-10-10 06:26:52,23.28810964,77.27443775,72,472.275,,,,,44,,
T,2022-10-10 06:26:53,23.28810892,77.27444605,74,472.275,,,,,44,,
T,2022-10-10 06:26:54,23.28810775,77.27445433,76,472.275,,,,,44,,
T,2022-10-10 06:26:55,23.28810630,77.27446258,79,472.275,,,,,44,,
T,2022-10-10 06:26:56,23.28810471,77.27447089,84,472.275,,,,1,44,,
T,2022-10-10 06:26:57,23.28810312,77.27447928,87,472.275,,,,1,44,,
T,2022-10-10 06:26:58,23.28810113,77.27448759,91,472.275,,,,1,44,,
T,2022-10-10 06:26:59,23.28809866,77.27449573,95,472.275,,,,1,44,,
T,2022-10-10 06:27:00,23.28809618,77.27450386,101,472.275,,,,1,44,,
T,2022-10-10 06:27:01,23.28809393,77.27451203,105,474.573,,,,1,44,,
T,2022-10-10 06:27:02,23.28809156,77.27452012,110,474.573,,,,1,44,,
T,2022-10-10 06:27:03,23.28808864,77.27452799,116,474.573,,,,1,44,,
T,2022-10-10 06:27:04,23.28808488,77.27453550,120,474.574,,,,1,44,,
T,2022-10-10 06:27:05,23.28808095,77.27454292,125,474.574,,,,1,44,,
T,2022-10-10 06:27:06,23.28807721,77.27455040,131,474.574,,,,1,44,,
T,2022-10-10 06:27:07,23.28807366,77.27455794,136,474.574,,,,1,44,,
T,2022-10-10 06:27:08,23.28807230,77.27456579,142,474.573,,,,1,44,,
T,2022-10-10 06:27:09,23.28807005,77.27457348,148,474.573,,,,1,44,,
T,2022-10-10 06:27:10,23.28806718,77.27458117,153,474.574,,,,3,44,,
T,2022-10-10 06:27:11,23.28806512,77.27458938,159,474.574,,,,3,44,,
T,2022-10-10 06:27:12,23.28806363,77.27459777,92,474.570,,,,4,45,,
T,2022-10-10 06:27:13,23.28806337,77.27460679,56,474.562,,0.880,109,10,45,,
T,2022-10-10 06:27:14,23.28806367,77.27461697,53,474.533,,0.880,110,13,45,,
T,2022-10-10 06:27:15,23.28806421,77.27462692,45,474.521,,0.880,111,13,45,,
T,2022-10-10 06:27:16,23.28800952,77.27464055,17,474.141,,0.890,171,15,45,,
T,2022-10-10 06:27:17,23.28797638,77.27464908,13,473.782,,0.890,171,15,45,,
T,2022-10-10 06:27:18,23.28795000,77.27465695,10,473.621,,0.900,173,16,45,,
T,2022-10-10 06:27:19,23.28791890,77.27468486,6,473.233,,0.900,162,21,45,,
T,2022-10-10 06:27:20,23.28789390,77.27470219,5,473.266,,0.910,163,20,35,,
T,2022-10-10 06:27:21,23.28787035,77.27471771,4,473.848,,0.910,165,23,35,,
T,2022-10-10 06:27:22,23.28785578,77.27472727,4,473.349,,0.910,167,23,35,,
T,2022-10-10 06:27:23,23.28784365,77.27473362,3,471.287,,0.910,167,23,35,,
T,2022-10-10 06:27:24,23.28783158,77.27473977,3,471.463,,0.910,172,23,35,,
T,2022-10-10 06:27:25,23.28782271,77.27474846,3,472.968,,0.910,135,23,35,,
T,2022-10-10 06:27:26,23.28782138,77.27475926,3,473.930,,0.910,117,24,35,,
T,2022-10-10 06:27:27,23.28781858,77.27476997,3,473.895,,0.920,117,22,35,,
T,2022-10-10 06:27:28,23.28781594,77.27478069,3,474.933,,0.880,123,22,35,,
T,2022-10-10 06:27:29,23.28781404,77.27478933,3,473.651,,0.870,120,22,35,,
T,2022-10-10 06:27:30,23.28781079,77.27479737,3,475.290,,0.860,125,23,35,,
T,2022-10-10 06:27:31,23.28780628,77.27480723,3,474.965,,0.860,125,24,35,,
T,2022-10-10 06:27:32,23.28780186,77.27481751,3,475.772,,0.860,119,24,35,,
T,2022-10-10 06:27:33,23.28779599,77.27482702,3,477.111,,0.870,138,24,35,,
T,2022-10-10 06:27:34,23.28778896,77.27483517,3,477.346,,0.880,156,25,35,,
T,2022-10-10 06:27:35,23.28778088,77.27484106,3,478.230,,0.880,177,25,35,,
T,2022-10-10 06:27:36,23.28777106,77.27484434,3,478.087,,0.890,176,25,35,,
T,2022-10-10 06:27:37,23.28776118,77.27484646,3,478.637,,0.890,170,25,35,,
T,2022-10-10 06:27:38,23.28775121,77.27484875,3,481.000,,0.910,171,25,35,,
T,2022-10-10 06:27:39,23.28774108,77.27485123,3,480.718,,0.920,167,25,34,,
T,2022-10-10 06:27:40,23.28773112,77.27485465,3,482.024,,0.920,160,25,35,,
T,2022-10-10 06:27:41,23.28772110,77.27485866,3,482.355,,0.910,163,25,34,,
T,2022-10-10 06:27:42,23.28771124,77.27486262,3,482.781,,0.930,162,23,34,,
T,2022-10-10 06:27:43,23.28770114,77.27486655,3,483.319,,1.000,164,24,34,,
T,2022-10-10 06:27:44,23.28769070,77.27487028,3,479.610,,1.000,164,24,34,,
T,2022-10-10 06:27:45,23.28768207,77.27487633,3,479.814,,0.980,154,24,33,,
T,2022-10-10 06:27:46,23.28767307,77.27488149,3,478.063,,0.960,153,24,34,,
T,2022-10-10 06:27:47,23.28766344,77.27488511,3,477.883,,0.960,157,22,34,,
T,2022-10-10 06:27:48,23.28765433,77.27488912,3,477.903,,0.930,163,18,34,,
T,2022-10-10 06:27:49,23.28764457,77.27489115,3,477.838,,0.870,166,19,34,,
T,2022-10-10 06:27:50,23.28763435,77.27489244,3,477.791,,0.970,168,20,34,,
T,2022-10-10 06:27:51,23.28762275,77.27489214,3,477.752,,0.980,180,19,34,,
T,2022-10-10 06:27:52,23.28761248,77.27489155,3,477.861,,0.970,180,20,34,,
T,2022-10-10 06:27:53,23.28760230,77.27489132,4,477.296,,0.970,177,21,34,,
T,2022-10-10 06:27:54,23.28759267,77.27489109,4,477.161,,0.960,181,21,33,,
T,2022-10-10 06:27:55,23.28758358,77.27489129,5,477.286,,0.950,177,22,34,,
T,2022-10-10 06:27:56,23.28757459,77.27489210,6,476.803,,0.940,174,22,34,,
T,2022-10-10 06:27:57,23.28756574,77.27489308,8,476.698,,0.950,174,21,34,,
T,2022-10-10 06:27:58,23.28755703,77.27489417,9,476.427,,0.940,175,19,34,,
T,2022-10-10 06:27:59,23.28754839,77.27489572,10,476.218,,0.940,173,20,33,,
T,2022-10-10 06:28:00,23.28753989,77.27489695,11,475.978,,0.930,174,18,34,,
T,2022-10-10 06:28:01,23.28753100,77.27490486,8,475.451,,0.930,164,18,34,,
T,2022-10-10 06:28:02,23.28752076,77.27490262,6,475.470,,0.920,196,18,34,,
T,2022-10-10 06:28:03,23.28751076,77.27490315,6,477.183,,0.910,185,18,34,,
T,2022-10-10 06:28:04,23.28750231,77.27490493,5,477.566,,0.910,177,18,34,,
T,2022-10-10 06:28:05,23.28749276,77.27490659,10,477.927,,0.910,180,18,34,,
T,2022-10-10 06:28:06,23.28748023,77.27490675,10,477.152,,0.900,179,21,33,,
T,2022-10-10 06:28:07,23.28746850,77.27490563,10,477.160,,0.890,179,21,34,,
T,2022-10-10 06:28:08,23.28745641,77.27490645,10,478.313,,0.870,179,22,34,,
T,2022-10-10 06:28:09,23.28744461,77.27490861,10,477.793,,0.870,180,23,34,,
T,2022-10-10 06:28:10,23.28743461,77.27490969,10,477.297,,0.870,181,23,34,,
T,2022-10-10 06:28:11,23.28742415,77.27491140,10,477.416,,0.870,182,23,34,,
T,2022-10-10 06:28:12,23.28741314,77.27491333,10,477.263,,0.870,178,23,34,,
T,2022-10-10 06:28:13,23.28740394,77.27491341,10,475.837,,0.860,176,25,34,,
T,2022-10-10 06:28:14,23.28739590,77.27491546,10,476.217,,0.860,170,25,34,,
T,2022-10-10 06:28:15,23.28738602,77.27491852,10,476.654,,0.860,160,25,34,,
T,2022-10-10 06:28:16,23.28737603,77.27492349,10,477.290,,0.850,151,25,34,,
T,2022-10-10 06:28:17,23.28736678,77.27492944,10,476.332,,0.860,147,24,34,,
T,2022-10-10 06:28:18,23.28735566,77.27493525,10,476.661,,1.300,153,23,34,,
T,2022-10-10 06:28:19,23.28734387,77.27494243,10,476.257,,1.060,151,23,34,,
T,2022-10-10 06:28:20,23.28733264,77.27494925,10,475.662,,1.200,149,22,34,,
T,2022-10-10 06:28:21,23.28732230,77.27495925,10,476.066,,1.160,135,22,34,,
T,2022-10-10 06:28:22,23.28731687,77.27496834,10,475.743,,0.600,125,22,34,,
T,2022-10-10 06:28:23,23.28731506,77.27497412,10,476.011,,0.220,106,22,34,,
T,2022-10-10 06:28:24,23.28731415,77.27498100,10,475.962,,0.000,,23,34,,
T,2022-10-10 06:28:25,23.28731386,77.27498586,10,476.042,,0.000,,21,34,,
T,2022-10-10 06:28:26,23.28731308,77.27498880,10,475.928,,0.000,,20,34,,
T,2022-10-10 06:28:27,23.28731268,77.27499028,10,476.034,,0.000,,20,34,,
T,2022-10-10 06:28:28,23.28731236,77.27499086,10,476.243,,0.380,101,19,34,,
T,2022-10-10 06:28:29,23.28731140,77.27499202,10,476.168,,0.000,,21,34,,
T,2022-10-10 06:28:30,23.28731165,77.27499688,10,476.737,,1.000,87,22,34,,
T,2022-10-10 06:28:31,23.28731321,77.27500240,10,477.413,,0.980,73,23,34,,
T,2022-10-10 06:28:32,23.28731288,77.27500952,10,478.329,,0.920,93,23,34,,
T,2022-10-10 06:28:33,23.28731132,77.27501703,10,478.420,,0.900,103,23,34,,
T,2022-10-10 06:28:34,23.28731013,77.27502361,10,477.833,,0.870,101,23,34,,
T,2022-10-10 06:28:35,23.28730516,77.27502923,10,477.091,,0.870,134,23,34,,
T,2022-10-10 06:28:36,23.28729711,77.27503546,10,477.084,,0.870,145,22,34,,
T,2022-10-10 06:28:37,23.28728844,77.27504213,10,476.156,,1.090,145,21,34,,
T,2022-10-10 06:28:38,23.28734059,77.27506874,10,476.037,,1.240,92,21,34,,
T,2022-10-10 06:28:39,23.28733944,77.27507957,10,476.262,,1.000,88,21,34,,
T,2022-10-10 06:28:40,23.28733900,77.27508884,10,476.153,,0.990,95,19,34,,
T,2022-10-10 06:28:41,23.28733888,77.27509741,10,476.244,,0.980,90,19,34,,
T,2022-10-10 06:28:42,23.28733921,77.27510576,10,475.999,,0.950,89,19,34,,
T,2022-10-10 06:28:43,23.28734090,77.27511404,10,475.977,,0.740,86,19,34,,
T,2022-10-10 06:28:44,23.28734374,77.27512179,10,475.794,,0.730,76,19,34,,
T,2022-10-10 06:28:45,23.28734644,77.27512879,10,475.762,,0.700,69,18,34,,
T,2022-10-10 06:28:46,23.28735010,77.27513497,10,475.802,,0.690,63,20,34,,
T,2022-10-10 06:28:47,23.28735592,77.27513946,10,475.793,,0.590,53,19,34,,
T,2022-10-10 06:28:48,23.28735825,77.27514480,11,475.372,,0.560,56,17,34,,
T,2022-10-10 06:28:49,23.28736181,77.27515002,11,475.296,,0.660,50,17,34,,
T,2022-10-10 06:28:50,23.28736258,77.27515215,11,475.438,,0.190,60,16,34,,
T,2022-10-10 06:28:51,23.28735989,77.27515854,11,475.351,,0.750,74,18,34,,
T,2022-10-10 06:28:52,23.28735303,77.27517085,12,475.095,,1.160,105,18,34,,
T,2022-10-10 06:28:53,23.28734044,77.27517935,11,475.136,,1.130,131,17,34,,
T,2022-10-10 06:28:54,23.28732473,77.27518444,11,475.294,,1.000,152,17,34,,
T,2022-10-10 06:28:55,23.28731189,77.27518027,11,475.035,,1.000,179,17,34,,
T,2022-10-10 06:28:56,23.28729912,77.27517341,11,475.086,,0.630,196,18,34,,
T,2022-10-10 06:28:57,23.28728612,77.27517243,11,474.806,,1.110,177,18,34,,
T,2022-10-10 06:28:58,23.28727276,77.27517154,11,475.573,,0.640,160,18,34,,
T,2022-10-10 06:28:59,23.28726178,77.27517242,11,475.583,,0.380,137,19,34,,
T,2022-10-10 06:29:00,23.28725306,77.27517331,11,475.609,,0.520,148,19,34,,
T,2022-10-10 06:29:01,23.28724393,77.27517035,11,474.897,,0.650,166,20,34,,
T,2022-10-10 06:29:02,23.28723523,77.27516660,11,475.583,,0.790,186,20,34,,
T,2022-10-10 06:29:03,23.28722276,77.27516322,11,475.434,,1.010,192,19,34,,
T,2022-10-10 06:29:04,23.28721069,77.27516052,11,475.373,,1.020,184,18,34,,
T,2022-10-10 06:29:05,23.28719806,77.27515904,11,475.396,,1.020,177,16,34,,
T,2022-10-10 06:29:06,23.28718515,77.27515792,11,474.630,,1.250,178,15,34,,
T,2022-10-10 06:29:07,23.28717178,77.27515637,11,475.676,,1.320,178,15,34,,
T,2022-10-10 06:29:08,23.28715849,77.27515688,12,475.547,,1.380,175,15,34,,
T,2022-10-10 06:29:09,23.28714515,77.27515910,12,475.502,,1.290,169,15,34,,
T,2022-10-10 06:29:10,23.28712733,77.27516392,12,475.491,,1.790,164,15,34,,
T,2022-10-10 06:29:11,23.28710740,77.27516722,12,474.985,,1.010,165,16,34,,
T,2022-10-10 06:29:12,23.28709203,77.27516765,12,474.862,,1.010,170,16,34,,
T,2022-10-10 06:29:13,23.28707558,77.27516796,12,474.661,,1.010,173,14,34,,
T,2022-10-10 06:29:14,23.28705971,77.27517116,11,474.642,,1.030,175,14,33,,
T,2022-10-10 06:29:15,23.28703922,77.27517725,11,474.460,,1.000,173,15,34,,
T,2022-10-10 06:29:16,23.28701875,77.27518401,11,474.835,,0.990,167,15,34,,
T,2022-10-10 06:29:17,23.28700091,77.27519424,10,474.572,,0.980,162,15,34,,
T,2022-10-10 06:29:18,23.28698735,77.27520016,10,475.466,,0.970,161,15,34,,
T,2022-10-10 06:29:19,23.28697473,77.27520727,10,474.907,,0.970,167,16,34,,
T,2022-10-10 06:29:20,23.28696552,77.27521156,10,474.626,,0.970,175,18,34,,
T,2022-10-10 06:29:21,23.28695665,77.27521079,10,474.882,,0.980,181,18,34,,
T,2022-10-10 06:29:22,23.28694703,77.27520772,10,476.315,,0.990,192,20,34,,
T,2022-10-10 06:29:23,23.28693641,77.27520464,10,476.411,,1.000,191,20,34,,
T,2022-10-10 06:29:24,23.28692653,77.27519997,10,476.422,,1.010,201,20,34,,
T,2022-10-10 06:29:25,23.28691788,77.27519469,10,476.913,,1.030,206,19,34,,
T,2022-10-10 06:29:26,23.28690895,77.27518913,10,476.954,,1.040,211,20,34,,
T,2022-10-10 06:29:27,23.28689972,77.27518640,10,476.885,,1.050,196,20,34,,
T,2022-10-10 06:29:28,23.28689195,77.27518649,10,477.209,,0.440,183,19,34,,
T,2022-10-10 06:29:29,23.28688559,77.27518767,10,475.810,,0.500,185,19,34,,
T,2022-10-10 06:29:30,23.28688324,77.27518831,10,475.327,,0.150,194,18,34,,
T,2022-10-10 06:29:31,23.28687961,77.27519034,10,475.189,,0.330,190,18,32,,
T,2022-10-10 06:29:32,23.28687324,77.27519276,10,474.663,,0.510,154,18,32,,
