type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2022-10-14 08:40:26,23.29242644,77.27090238,10,478.710,,1.390,160,19,34,,
T,2022-10-14 08:40:27,23.29241236,77.27090572,10,478.498,,1.380,165,20,34,,
T,2022-10-14 08:40:28,23.29240081,77.27091160,10,479.648,,1.330,155,21,34,,
T,2022-10-14 08:40:29,23.29238962,77.27091802,10,479.952,,1.210,152,20,34,,
T,2022-10-14 08:40:30,23.29237835,77.27092408,10,480.406,,1.350,147,22,34,,
T,2022-10-14 08:40:31,23.29236531,77.27092920,10,480.347,,1.350,155,22,34,,
T,2022-10-14 08:40:32,23.29235204,77.27093534,10,480.533,,1.350,153,23,34,,
T,2022-10-14 08:40:33,23.29233791,77.27094236,10,480.381,,1.350,156,22,34,,
T,2022-10-14 08:40:34,23.29232409,77.27094889,10,480.727,,1.350,155,22,34,,
T,2022-10-14 08:40:35,23.29231207,77.27095656,10,480.340,,1.350,151,23,34,,
T,2022-10-14 08:40:36,23.29230199,77.27096583,10,479.557,,1.350,144,23,34,,
T,2022-10-14 08:40:37,23.29229239,77.27097535,10,479.611,,1.360,138,22,34,,
T,2022-10-14 08:40:38,23.29228161,77.27098447,10,479.223,,1.380,140,24,34,,
T,2022-10-14 08:40:39,23.29227081,77.27099219,10,479.492,,1.380,148,24,34,,
T,2022-10-14 08:40:40,23.29225929,77.27099743,10,479.138,,1.370,154,24,34,,
T,2022-10-14 08:40:41,23.29224575,77.27099933,10,479.385,,1.370,163,24,34,,
T,2022-10-14 08:40:42,23.29223159,77.27099970,10,479.048,,1.570,167,24,34,,
T,2022-10-14 08:40:43,23.29221661,77.27099618,10,479.119,,1.710,181,23,34,,
T,2022-10-14 08:40:44,23.29220235,77.27099136,10,479.390,,1.550,190,21,34,,
T,2022-10-14 08:40:45,23.29219121,77.27098507,10,479.674,,1.540,203,19,33,,
T,2022-10-14 08:40:46,23.29218120,77.27097832,10,479.489,,1.550,210,20,34,,
T,2022-10-14 08:40:47,23.29217074,77.27097295,10,479.720,,1.380,212,18,34,,
T,2022-10-14 08:40:48,23.29216187,77.27096616,10,479.928,,1.340,212,18,34,,
T,2022-10-14 08:40:49,23.29215268,77.27095881,10,480.439,,1.510,208,19,33,,
T,2022-10-14 08:40:50,23.29214273,77.27094995,10,480.430,,1.520,216,18,34,,
T,2022-10-14 08:40:51,23.29213285,77.27094226,10,480.199,,1.510,219,18,34,,
T,2022-10-14 08:40:52,23.29212318,77.27093381,10,480.184,,1.510,221,18,34,,
T,2022-10-14 08:40:53,23.29211276,77.27092633,10,480.486,,1.580,219,18,34,,
T,2022-10-14 08:40:54,23.29210298,77.27091822,10,480.609,,1.340,219,18,34,,
T,2022-10-14 08:40:55,23.29209499,77.27091289,10,481.130,,1.170,220,18,34,,
T,2022-10-14 08:40:56,23.29209043,77.27090907,11,481.120,,0.730,218,17,34,,
T,2022-10-14 08:40:57,23.29208523,77.27090906,11,481.274,,1.010,204,15,34,,
T,2022-10-14 08:40:58,23.29207670,77.27090506,11,481.174,,1.320,200,15,34,,
T,2022-10-14 08:40:59,23.29206827,77.27090694,11,480.826,,1.240,184,14,34,,
T,2022-10-14 08:41:00,23.29206070,77.27090934,11,480.763,,1.520,173,15,34,,
T,2022-10-14 08:41:01,23.29205436,77.27091495,11,480.649,,1.530,148,16,34,,
T,2022-10-14 08:41:02,23.29204823,77.27092390,11,480.765,,1.530,141,16,34,,
T,2022-10-14 08:41:03,23.29204055,77.27093988,11,480.885,,1.530,131,15,34,,
T,2022-10-14 08:41:04,23.29203563,77.27095293,11,481.024,,1.040,128,17,34,,
T,2022-10-14 08:41:05,23.29202791,77.27096544,11,480.600,,1.520,132,17,34,,
T,2022-10-14 08:41:06,23.29201342,77.27097883,11,481.766,,1.530,137,18,34,,
T,2022-10-14 08:41:07,23.29199625,77.27099182,10,481.478,,1.530,144,21,34,,
T,2022-10-14 08:41:08,23.29197920,77.27100449,11,481.205,,1.520,145,22,34,,
T,2022-10-14 08:41:09,23.29196041,77.27101626,11,481.536,,1.520,150,22,33,,
T,2022-10-14 08:41:10,23.29194453,77.27102821,11,483.108,,1.530,149,23,34,,
T,2022-10-14 08:41:11,23.29193017,77.27103989,10,484.472,,1.530,147,24,33,,
T,2022-10-14 08:41:12,23.29191754,77.27105095,10,484.492,,1.520,147,24,34,,
T,2022-10-14 08:41:13,23.29190345,77.27106184,10,483.845,,1.530,146,24,34,,
T,2022-10-14 08:41:14,23.29188942,77.27107341,10,484.876,,1.540,148,24,34,,
T,2022-10-14 08:41:15,23.29187600,77.27108457,10,485.939,,1.530,148,25,34,,
T,2022-10-14 08:41:16,23.29186336,77.27109470,10,486.033,,1.530,146,26,34,,
T,2022-10-14 08:41:17,23.29185101,77.27110511,10,485.802,,1.530,145,26,34,,
T,2022-10-14 08:41:18,23.29183996,77.27111574,10,485.878,,1.540,145,25,34,,
T,2022-10-14 08:41:19,23.29182774,77.27112364,10,485.098,,1.550,148,25,34,,
T,2022-10-14 08:41:20,23.29181585,77.27113323,10,485.324,,1.570,147,23,34,,
T,2022-10-14 08:41:21,23.29180429,77.27114543,10,485.282,,1.590,147,23,34,,
T,2022-10-14 08:41:22,23.29179223,77.27115769,10,485.335,,1.610,144,23,34,,
T,2022-10-14 08:41:23,23.29178015,77.27117316,10,486.286,,1.630,142,24,34,,
T,2022-10-14 08:41:24,23.29176969,77.27118988,10,485.597,,1.630,138,24,34,,
T,2022-10-14 08:41:25,23.29175916,77.27120454,10,485.463,,1.640,138,24,34,,
T,2022-10-14 08:41:26,23.29174543,77.27121795,10,486.034,,1.650,143,24,34,,
T,2022-10-14 08:41:27,23.29173131,77.27123186,10,485.906,,1.660,142,23,34,,
T,2022-10-14 08:41:28,23.29171968,77.27124643,10,484.482,,1.660,138,23,34,,
T,2022-10-14 08:41:29,23.29170805,77.27126111,10,484.370,,1.690,132,23,34,,
T,2022-10-14 08:41:30,23.29169644,77.27127533,10,483.889,,1.710,131,24,34,,
T,2022-10-14 08:41:31,23.29168449,77.27129060,10,483.509,,1.720,132,25,34,,
T,2022-10-14 08:41:32,23.29167121,77.27130635,10,483.725,,1.750,132,24,34,,
T,2022-10-14 08:41:33,23.29165872,77.27132261,10,483.961,,1.750,131,25,33,,
T,2022-10-14 08:41:34,23.29164746,77.27133793,10,482.949,,1.750,128,26,34,,
T,2022-10-14 08:41:35,23.29163553,77.27135265,10,482.356,,1.760,130,25,34,,
T,2022-10-14 08:41:36,23.29162249,77.27136638,10,483.260,,1.760,133,25,34,,
T,2022-10-14 08:41:37,23.29160890,77.27137855,10,483.770,,1.770,140,26,34,,
T,2022-10-14 08:41:38,23.29159803,77.27139028,10,483.399,,1.670,136,27,33,,
T,2022-10-14 08:41:39,23.29158575,77.27140424,10,483.486,,1.740,131,27,33,,
T,2022-10-14 08:41:40,23.29157444,77.27141599,10,483.238,,1.740,128,27,33,,
T,2022-10-14 08:41:41,23.29156315,77.27142794,10,482.952,,1.750,132,27,33,,
T,2022-10-14 08:41:42,23.29155075,77.27143737,10,482.594,,1.740,138,27,33,,
T,2022-10-14 08:41:43,23.29153712,77.27144560,10,481.834,,1.750,141,25,33,,
T,2022-10-14 08:41:44,23.29152320,77.27145456,10,476.202,,1.760,141,25,32,,
T,2022-10-14 08:41:45,23.29150974,77.27146418,10,477.556,,1.760,139,24,33,,
T,2022-10-14 08:41:46,23.29149583,77.27147433,10,477.122,,1.780,137,25,33,,
T,2022-10-14 08:41:47,23.29148124,77.27148206,10,477.172,,1.770,139,25,33,,
T,2022-10-14 08:41:48,23.29146573,77.27149035,10,476.014,,1.780,140,25,33,,
T,2022-10-14 08:41:49,23.29145062,77.27149850,10,475.220,,1.780,142,25,33,,
T,2022-10-14 08:41:50,23.29143501,77.27150808,10,474.842,,1.790,141,25,33,,
T,2022-10-14 08:41:51,23.29142161,77.27151845,10,475.149,,1.770,135,25,33,,
T,2022-10-14 08:41:52,23.29141024,77.27153112,10,474.185,,1.770,132,26,33,,
T,2022-10-14 08:41:53,23.29140034,77.27154560,10,474.054,,1.770,128,26,32,,
T,2022-10-14 08:41:54,23.29139017,77.27155843,10,473.533,,1.760,133,26,33,,
T,2022-10-14 08:41:55,23.29137992,77.27157071,10,473.401,,1.770,132,26,33,,
T,2022-10-14 08:41:56,23.29136833,77.27158327,11,472.855,,1.420,139,26,32,,
T,2022-10-14 08:41:57,23.29135586,77.27159393,10,472.563,,1.800,143,26,32,,
T,2022-10-14 08:41:58,23.29134246,77.27160407,11,473.577,,1.790,147,25,32,,
T,2022-10-14 08:41:59,23.29132950,77.27161463,11,473.719,,1.790,144,25,32,,
T,2022-10-14 08:42:00,23.29131629,77.27162811,11,473.739,,1.810,140,25,32,,
T,2022-10-14 08:42:01,23.29130566,77.27164191,11,474.589,,1.770,133,26,32,,
T,2022-10-14 08:42:02,23.29129826,77.27165575,11,475.675,,1.750,128,26,31,,
T,2022-10-14 08:42:03,23.29129055,77.27166960,10,475.748,,1.750,128,25,31,,
T,2022-10-14 08:42:04,23.29128361,77.27167863,10,474.416,,0.640,137,27,31,,
T,2022-10-14 08:42:05,23.29127709,77.27168361,10,474.177,,0.820,152,27,31,,
T,2022-10-14 08:42:06,23.29126813,77.27169084,10,474.209,,1.170,160,28,31,,
T,2022-10-14 08:42:07,23.29125760,77.27169572,10,473.594,,1.170,170,27,31,,
T,2022-10-14 08:42:08,23.29124505,77.27170035,10,473.436,,1.560,164,26,31,,
T,2022-10-14 08:42:09,23.29123316,77.27171027,10,473.045,,1.730,158,24,31,,
T,2022-10-14 08:42:10,23.29122137,77.27172278,10,472.708,,1.730,145,22,31,,
T,2022-10-14 08:42:11,23.29121051,77.27173579,10,472.485,,1.720,145,25,31,,
T,2022-10-14 08:42:12,23.29120083,77.27174712,10,472.207,,1.700,152,24,31,,
T,2022-10-14 08:42:13,23.29118936,77.27175981,10,472.091,,1.790,148,23,31,,
T,2022-10-14 08:42:14,23.29118058,77.27177175,10,471.669,,1.700,141,23,31,,
T,2022-10-14 08:42:15,23.29117426,77.27178451,10,471.343,,1.710,132,23,31,,
T,2022-10-14 08:42:16,23.29116652,77.27179664,10,471.831,,1.700,134,24,31,,
T,2022-10-14 08:42:17,23.29115872,77.27180844,10,472.053,,1.690,133,25,31,,
T,2022-10-14 08:42:18,23.29114875,77.27181955,10,472.909,,1.720,138,25,31,,
T,2022-10-14 08:42:19,23.29113919,77.27183076,10,472.302,,1.730,135,25,31,,
T,2022-10-14 08:42:20,23.29113088,77.27184134,10,472.559,,1.720,137,25,31,,
T,2022-10-14 08:42:21,23.29112225,77.27184917,10,472.284,,1.700,140,25,30,,
T,2022-10-14 08:42:22,23.29111269,77.27185905,10,472.020,,1.720,141,24,31,,
T,2022-10-14 08:42:23,23.29110228,77.27187051,10,471.578,,1.740,142,25,31,,
T,2022-10-14 08:42:24,23.29109084,77.27188097,10,471.404,,1.750,141,25,31,,
T,2022-10-14 08:42:25,23.29108077,77.27189193,10,472.034,,1.740,144,25,30,,
T,2022-10-14 08:42:26,23.29106969,77.27190297,10,472.404,,1.750,146,26,31,,
T,2022-10-14 08:42:27,23.29106077,77.27191547,10,472.566,,1.530,135,26,31,,
T,2022-10-14 08:42:28,23.29105215,77.27192834,10,472.152,,1.750,136,26,31,,
T,2022-10-14 08:42:29,23.29104320,77.27194273,10,472.235,,1.740,131,26,31,,
T,2022-10-14 08:42:30,23.29103433,77.27195733,10,471.785,,1.740,135,27,31,,
T,2022-10-14 08:42:31,23.29102435,77.27196954,10,471.803,,1.740,133,27,31,,
T,2022-10-14 08:42:32,23.29101467,77.27198066,10,472.203,,1.740,138,28,31,,
T,2022-10-14 08:42:33,23.29100429,77.27198911,10,473.133,,1.720,144,29,31,,
T,2022-10-14 08:42:34,23.29099479,77.27199538,10,472.951,,1.390,143,29,31,,
T,2022-10-14 08:42:35,23.29098427,77.27200605,10,472.889,,1.690,138,28,31,,
T,2022-10-14 08:42:36,23.29097266,77.27202137,10,474.455,,1.670,133,28,31,,
T,2022-10-14 08:42:37,23.29096041,77.27203697,10,474.715,,1.660,135,29,31,,
T,2022-10-14 08:42:38,23.29094939,77.27204919,10,475.521,,1.650,140,29,31,,
T,2022-10-14 08:42:39,23.29093835,77.27206073,10,475.681,,1.630,140,29,31,,
T,2022-10-14 08:42:40,23.29092703,77.27207330,10,474.431,,1.630,136,29,34,,
T,2022-10-14 08:42:41,23.29091725,77.27208738,10,474.199,,1.630,133,29,34,,
T,2022-10-14 08:42:42,23.29090740,77.27209966,10,473.607,,1.630,135,29,34,,
T,2022-10-14 08:42:43,23.29089770,77.27210916,10,476.657,,1.620,142,29,34,,
T,2022-10-14 08:42:44,23.29088613,77.27211760,10,475.764,,1.630,149,29,34,,
T,2022-10-14 08:42:45,23.29087480,77.27212583,10,475.305,,1.630,150,29,34,,
T,2022-10-14 08:42:46,23.29086340,77.27213395,10,474.183,,1.650,149,30,34,,
T,2022-10-14 08:42:47,23.29085188,77.27214215,10,473.884,,1.670,148,29,34,,
T,2022-10-14 08:42:48,23.29084207,77.27215118,10,473.642,,1.660,146,29,34,,
T,2022-10-14 08:42:49,23.29083224,77.27215909,10,473.511,,1.650,147,29,34,,
T,2022-10-14 08:42:50,23.29082361,77.27216670,10,473.975,,1.640,141,28,34,,
T,2022-10-14 08:42:51,23.29081594,77.27217504,10,474.318,,1.640,141,28,34,,
T,2022-10-14 08:42:52,23.29080905,77.27218357,10,473.640,,1.630,136,28,34,,
T,2022-10-14 08:42:53,23.29080459,77.27219294,10,474.632,,1.630,131,29,34,,
T,2022-10-14 08:42:54,23.29080012,77.27220255,10,475.589,,1.620,126,27,34,,
T,2022-10-14 08:42:55,23.29079573,77.27221165,10,476.026,,1.610,125,27,34,,
T,2022-10-14 08:42:56,23.29079044,77.27222206,10,476.054,,1.630,125,27,34,,
T,2022-10-14 08:42:57,23.29078406,77.27223254,10,476.206,,1.640,128,26,34,,
T,2022-10-14 08:42:58,23.29077545,77.27224218,10,476.489,,1.650,131,25,34,,
T,2022-10-14 08:42:59,23.29076454,77.27225044,10,476.839,,1.660,137,24,34,,
T,2022-10-14 08:43:00,23.29075213,77.27225722,10,476.988,,1.670,143,25,34,,
T,2022-10-14 08:43:01,23.29073808,77.27226233,10,477.304,,1.660,148,25,34,,
T,2022-10-14 08:43:02,23.29072472,77.27226760,10,477.326,,1.480,147,25,34,,
T,2022-10-14 08:43:03,23.29071299,77.27227467,10,476.967,,1.660,141,25,34,,
T,2022-10-14 08:43:04,23.29070274,77.27228333,10,477.483,,1.660,132,26,34,,
T,2022-10-14 08:43:05,23.29069116,77.27229258,10,477.629,,1.640,136,27,33,,
T,2022-10-14 08:43:06,23.29067923,77.27230247,10,478.202,,1.640,137,26,34,,
T,2022-10-14 08:43:07,23.29066696,77.27231166,10,477.831,,1.640,140,26,34,,
T,2022-10-14 08:43:08,23.29065669,77.27232261,10,477.684,,1.640,132,25,34,,
T,2022-10-14 08:43:09,23.29064741,77.27233486,10,477.652,,1.650,127,25,34,,
T,2022-10-14 08:43:10,23.29063912,77.27234802,10,477.720,,1.670,121,25,34,,
T,2022-10-14 08:43:11,23.29063152,77.27236164,10,477.806,,1.680,123,24,34,,
T,2022-10-14 08:43:12,23.29062465,77.27237505,10,477.780,,1.670,122,25,34,,
T,2022-10-14 08:43:13,23.29061747,77.27238792,10,477.813,,1.650,125,25,34,,
T,2022-10-14 08:43:14,23.29060999,77.27240183,10,477.799,,1.650,122,25,34,,
T,2022-10-14 08:43:15,23.29060236,77.27241502,11,478.269,,1.660,122,23,34,,
T,2022-10-14 08:43:16,23.29059602,77.27242807,11,478.655,,1.660,116,23,34,,
T,2022-10-14 08:43:17,23.29058911,77.27244113,10,478.661,,1.680,114,24,34,,
T,2022-10-14 08:43:18,23.29058424,77.27245617,10,478.624,,1.680,112,21,34,,
T,2022-10-14 08:43:19,23.29058208,77.27247155,10,478.893,,1.670,112,22,34,,
T,2022-10-14 08:43:20,23.29057923,77.27248566,10,478.832,,1.660,109,22,34,,
T,2022-10-14 08:43:21,23.29057822,77.27250056,10,478.770,,1.670,101,22,34,,
T,2022-10-14 08:43:22,23.29057769,77.27251745,10,478.410,,1.680,100,23,34,,
T,2022-10-14 08:43:23,23.29057818,77.27253283,10,479.155,,1.670,101,22,34,,
T,2022-10-14 08:43:24,23.29057818,77.27254916,10,479.506,,1.670,105,24,34,,
T,2022-10-14 08:43:25,23.29057694,77.27256658,11,479.507,,1.690,108,24,34,,
T,2022-10-14 08:43:26,23.29057436,77.27258265,11,479.381,,1.690,115,24,33,,
T,2022-10-14 08:43:27,23.29057025,77.27259868,10,479.169,,1.690,117,24,34,,
T,2022-10-14 08:43:28,23.29056389,77.27261581,10,479.245,,1.710,117,24,34,,
T,2022-10-14 08:43:29,23.29055682,77.27263152,10,479.641,,1.710,114,24,34,,
T,2022-10-14 08:43:30,23.29054932,77.27264737,11,480.279,,1.710,117,24,34,,
T,2022-10-14 08:43:31,23.29054072,77.27266173,10,480.416,,1.710,122,25,34,,
T,2022-10-14 08:43:32,23.29053492,77.27267694,10,480.515,,1.720,116,25,34,,
T,2022-10-14 08:43:33,23.29052925,77.27269210,11,480.373,,1.710,113,25,34,,
T,2022-10-14 08:43:34,23.29052297,77.27270880,11,480.189,,1.740,114,24,34,,
T,2022-10-14 08:43:35,23.29051601,77.27272563,10,480.520,,1.750,122,24,33,,
T,2022-10-14 08:43:36,23.29050698,77.27274251,10,480.488,,1.780,128,23,34,,
T,2022-10-14 08:43:37,23.29049695,77.27275817,11,480.406,,1.780,130,22,34,,
T,2022-10-14 08:43:38,23.29048930,77.27277125,11,480.489,,1.130,132,21,34,,
T,2022-10-14 08:43:39,23.29048142,77.27278552,11,480.604,,1.780,129,21,34,,
T,2022-10-14 08:43:40,23.29047064,77.27279812,11,480.588,,1.770,135,20,34,,
T,2022-10-14 08:43:41,23.29046229,77.27281097,11,480.849,,1.650,132,18,34,,
T,2022-10-14 08:43:42,23.29045351,77.27282462,11,480.731,,1.510,130,17,34,,
T,2022-10-14 08:43:43,23.29044600,77.27283805,10,480.603,,1.770,119,18,34,,
T,2022-10-14 08:43:44,23.29043842,77.27285232,10,480.521,,1.770,119,20,34,,
T,2022-10-14 08:43:45,23.29042946,77.27286178,10,480.394,,1.770,121,22,34,,
T,2022-10-14 08:43:46,23.29042056,77.27287401,10,480.355,,1.790,121,22,34,,
T,2022-10-14 08:43:47,23.29041257,77.27288734,10,480.567,,1.790,120,21,34,,
T,2022-10-14 08:43:48,23.29040487,77.27290311,10,480.543,,1.790,114,20,34,,
T,2022-10-14 08:43:49,23.29039737,77.27291967,10,480.804,,1.790,114,23,34,,
T,2022-10-14 08:43:50,23.29039037,77.27293848,10,480.698,,1.820,111,23,34,,
T,2022-10-14 08:43:51,23.29038568,77.27295924,10,480.480,,1.840,112,24,34,,
T,2022-10-14 08:43:52,23.29038004,77.27297968,10,480.959,,1.840,114,24,34,,
T,2022-10-14 08:43:53,23.29037300,77.27299915,10,481.132,,1.840,122,24,34,,
T,2022-10-14 08:43:54,23.29036427,77.27301896,10,481.343,,1.850,122,25,34,,
T,2022-10-14 08:43:55,23.29035450,77.27303355,10,481.079,,1.830,124,25,34,,
T,2022-10-14 08:43:56,23.29034415,77.27304516,10,481.159,,1.810,125,23,34,,
T,2022-10-14 08:43:57,23.29033299,77.27305431,10,481.119,,1.800,136,23,34,,
T,2022-10-14 08:43:58,23.29032134,77.27306410,10,480.705,,1.800,139,23,34,,
T,2022-10-14 08:43:59,23.29030921,77.27307264,10,481.200,,1.790,134,24,34,,
T,2022-10-14 08:44:00,23.29029875,77.27308179,10,481.827,,1.780,127,25,34,,
T,2022-10-14 08:44:01,23.29028951,77.27308759,10,481.805,,1.400,129,25,34,,
T,2022-10-14 08:44:02,23.29028089,77.27309217,10,482.330,,1.770,136,23,34,,
T,2022-10-14 08:44:03,23.29027286,77.27309949,10,482.877,,1.220,135,23,34,,
T,2022-10-14 08:44:04,23.29026771,77.27310903,10,483.206,,1.750,122,23,34,,
T,2022-10-14 08:44:05,23.29026201,77.27312316,10,484.860,,1.660,112,23,34,,
T,2022-10-14 08:44:06,23.29025481,77.27313963,10,484.589,,1.660,115,23,34,,
T,2022-10-14 08:44:07,23.29024631,77.27315721,11,484.172,,1.660,116,23,34,,
T,2022-10-14 08:44:08,23.29023988,77.27317312,11,483.353,,1.650,113,25,33,,
T,2022-10-14 08:44:09,23.29023450,77.27318918,11,482.903,,1.660,108,25,34,,
T,2022-10-14 08:44:10,23.29023063,77.27320523,11,482.440,,1.660,106,25,34,,
T,2022-10-14 08:44:11,23.29022391,77.27321908,11,482.475,,1.670,118,24,34,,
T,2022-10-14 08:44:12,23.29021343,77.27323105,11,482.562,,1.650,131,24,34,,
T,2022-10-14 08:44:13,23.29020009,77.27323579,11,482.749,,1.540,155,25,34,,
T,2022-10-14 08:44:14,23.29018493,77.27323585,11,483.301,,1.630,170,23,34,,
T,2022-10-14 08:44:15,23.29016831,77.27323335,11,483.175,,1.630,181,23,34,,
T,2022-10-14 08:44:16,23.29015309,77.27323238,11,483.308,,1.630,178,23,34,,
T,2022-10-14 08:44:17,23.29013870,77.27323337,10,483.080,,1.640,173,22,31,,
T,2022-10-14 08:44:18,23.29012498,77.27323285,10,482.975,,1.460,176,23,31,,
T,2022-10-14 08:44:19,23.29010841,77.27323387,10,483.256,,1.630,176,22,31,,
T,2022-10-14 08:44:20,23.29009124,77.27323498,10,483.466,,1.630,176,22,31,,
T,2022-10-14 08:44:21,23.29007532,77.27323687,10,483.269,,1.640,168,22,31,,
T,2022-10-14 08:44:22,23.29005739,77.27323787,10,483.800,,1.660,167,22,31,,
T,2022-10-14 08:44:23,23.29003958,77.27323826,10,483.709,,1.660,168,22,31,,
T,2022-10-14 08:44:24,23.29002494,77.27323355,10,483.010,,1.400,175,22,31,,
T,2022-10-14 08:44:25,23.29000971,77.27323066,10,483.193,,1.650,177,22,31,,
T,2022-10-14 08:44:26,23.28999277,77.27323027,10,483.011,,1.690,182,22,29,,
T,2022-10-14 08:44:27,23.28997537,77.27323052,10,482.585,,1.700,182,22,31,,
T,2022-10-14 08:44:28,23.28995848,77.27323296,10,483.044,,1.710,177,22,31,,
T,2022-10-14 08:44:29,23.28994189,77.27323695,10,482.667,,1.730,174,22,31,,
T,2022-10-14 08:44:30,23.28992319,77.27324361,10,482.913,,1.750,168,22,31,,
T,2022-10-14 08:44:31,23.28990543,77.27325033,10,483.016,,1.750,167,22,30,,
T,2022-10-14 08:44:32,23.28988887,77.27325528,10,482.748,,1.740,167,22,34,,
T,2022-10-14 08:44:33,23.28987839,77.27325964,10,483.561,,0.980,168,21,33,,
T,2022-10-14 08:44:34,23.28987238,77.27326328,10,483.707,,0.660,162,21,33,,
T,2022-10-14 08:44:35,23.28986345,77.27327000,10,483.492,,1.100,153,22,34,,
T,2022-10-14 08:44:36,23.28985123,77.27327624,10,483.710,,1.720,157,22,34,,
T,2022-10-14 08:44:37,23.28983573,77.27328037,10,484.028,,1.720,171,22,34,,
T,2022-10-14 08:44:38,23.28982079,77.27328293,10,484.088,,1.710,175,23,34,,
T,2022-10-14 08:44:39,23.28980576,77.27328190,10,483.918,,1.490,184,23,34,,
T,2022-10-14 08:44:40,23.28979417,77.27328170,10,483.722,,1.390,179,22,34,,
T,2022-10-14 08:44:41,23.28978090,77.27328119,10,483.967,,1.700,182,22,34,,
T,2022-10-14 08:44:42,23.28976600,77.27328457,10,484.234,,1.700,169,21,34,,
T,2022-10-14 08:44:43,23.28975214,77.27328880,10,484.356,,1.690,169,21,34,,
T,2022-10-14 08:44:44,23.28973826,77.27329303,10,484.967,,1.670,168,21,34,,
T,2022-10-14 08:44:45,23.28972432,77.27329685,10,485.131,,1.660,174,19,34,,
T,2022-10-14 08:44:46,23.28971185,77.27329944,10,485.146,,1.680,178,21,34,,
T,2022-10-14 08:44:47,23.28969803,77.27329902,10,485.258,,1.680,180,22,34,,
T,2022-10-14 08:44:48,23.28968392,77.27329760,10,483.933,,1.670,180,23,34,,
T,2022-10-14 08:44:49,23.28967051,77.27329619,10,483.650,,1.650,175,24,34,,
T,2022-10-14 08:44:50,23.28965737,77.27329559,10,483.201,,1.640,171,24,34,,
T,2022-10-14 08:44:51,23.28964354,77.27329520,10,482.630,,1.640,168,21,34,,
T,2022-10-14 08:44:52,23.28962976,77.27329787,10,483.681,,1.650,172,21,34,,
T,2022-10-14 08:44:53,23.28961519,77.27330209,10,483.334,,1.690,175,21,34,,
T,2022-10-14 08:44:54,23.28959897,77.27330603,10,482.836,,1.720,178,22,34,,
T,2022-10-14 08:44:55,23.28958078,77.27330867,10,481.775,,1.740,180,22,33,,
T,2022-10-14 08:44:56,23.28956259,77.27331164,10,481.270,,1.740,180,21,34,,
T,2022-10-14 08:44:57,23.28954610,77.27331567,10,481.346,,1.740,178,19,34,,
T,2022-10-14 08:44:58,23.28952884,77.27332059,10,480.716,,1.760,174,18,34,,
T,2022-10-14 08:44:59,23.28951343,77.27332431,10,480.263,,1.730,171,19,34,,
T,2022-10-14 08:45:00,23.28949988,77.27332648,10,480.302,,1.690,175,21,34,,
T,2022-10-14 08:45:01,23.28948543,77.27333070,10,479.803,,1.650,170,21,34,,
T,2022-10-14 08:45:02,23.28947149,77.27333635,10,480.052,,1.700,165,22,34,,
T,2022-10-14 08:45:03,23.28945506,77.27334246,10,480.343,,1.720,161,22,32,,
T,2022-10-14 08:45:04,23.28943630,77.27334878,10,479.869,,1.730,165,23,34,,
T,2022-10-14 08:45:05,23.28941591,77.27335448,10,479.703,,1.750,168,22,34,,
T,2022-10-14 08:45:06,23.28939696,77.27336269,10,479.416,,1.760,163,22,34,,
T,2022-10-14 08:45:07,23.28937968,77.27337160,10,479.614,,1.760,162,22,34,,
T,2022-10-14 08:45:08,23.28936298,77.27338036,10,479.658,,1.780,162,22,34,,
T,2022-10-14 08:45:09,23.28934660,77.27338679,10,479.423,,1.780,169,24,34,,
T,2022-10-14 08:45:10,23.28933369,77.27339101,10,478.863,,1.750,167,23,34,,
T,2022-10-14 08:45:11,23.28931938,77.27339416,10,478.824,,1.750,168,22,34,,
T,2022-10-14 08:45:12,23.28930464,77.27339648,10,478.694,,1.750,169,22,34,,
T,2022-10-14 08:45:13,23.28928992,77.27340048,10,478.516,,1.760,168,22,34,,
T,2022-10-14 08:45:14,23.28927691,77.27340300,10,478.322,,1.740,167,24,34,,
T,2022-10-14 08:45:15,23.28926626,77.27340755,10,478.125,,1.440,155,23,34,,
T,2022-10-14 08:45:16,23.28925745,77.27341333,10,477.854,,1.720,151,22,34,,
T,2022-10-14 08:45:17,23.28924567,77.27342003,10,477.939,,1.720,147,22,34,,
T,2022-10-14 08:45:18,23.28923038,77.27342506,10,477.219,,1.740,158,24,34,,
T,2022-10-14 08:45:19,23.28921341,77.27342439,10,476.907,,1.650,174,24,34,,
T,2022-10-14 08:45:20,23.28919572,77.27342087,10,476.737,,1.730,186,24,34,,
T,2022-10-14 08:45:21,23.28917916,77.27341740,10,476.372,,1.750,191,25,34,,
T,2022-10-14 08:45:22,23.28916184,77.27341560,10,476.722,,1.750,182,25,34,,
T,2022-10-14 08:45:23,23.28914413,77.27341534,10,476.606,,1.760,181,24,34,,
T,2022-10-14 08:45:24,23.28913238,77.27341518,10,476.536,,1.270,174,24,34,,
T,2022-10-14 08:45:25,23.28912079,77.27341735,10,475.768,,1.730,173,24,34,,
T,2022-10-14 08:45:26,23.28910702,77.27342158,10,475.505,,1.710,161,24,34,,
T,2022-10-14 08:45:27,23.28909260,77.27342582,10,475.132,,1.700,165,23,34,,
