type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2022-10-09 04:55:05,23.29342639,77.27257977,32,493.891,,0.000,,3,45,,
T,2022-10-09 04:55:06,23.29342640,77.27257972,32,493.890,,0.000,,4,45,,
T,2022-10-09 04:55:07,23.29342642,77.27257966,32,493.892,,0.000,,6,45,,
T,2022-10-09 04:55:08,23.29342643,77.27257964,32,493.893,,0.000,,6,45,,
T,2022-10-09 04:55:09,23.29342632,77.27257972,32,493.894,,0.000,,6,45,,
T,2022-10-09 04:55:10,23.29342625,77.27257980,32,493.896,,0.000,,5,45,,
T,2022-10-09 04:55:11,23.29342621,77.27257984,32,493.894,,0.000,,6,45,,
T,2022-10-09 04:55:12,23.29342611,77.27257974,32,493.896,,0.000,,5,45,,
T,2022-10-09 04:55:13,23.29342607,77.27257969,32,493.895,,0.000,,6,44,,
T,2022-10-09 04:55:14,23.29342604,77.27257966,32,493.895,,0.000,,6,45,,
T,2022-10-09 04:55:15,23.29342603,77.27257965,32,493.896,,0.000,,6,45,,
T,2022-10-09 04:55:16,23.29342609,77.27257959,32,493.897,,0.000,,5,45,,
T,2022-10-09 04:55:17,23.29342612,77.27257956,32,493.893,,0.000,,4,45,,
T,2022-10-09 04:55:18,23.29342603,77.27257955,32,493.891,,0.000,,4,45,,
T,2022-10-09 04:55:19,23.29342599,77.27257954,32,493.891,,0.000,,3,45,,
T,2022-10-09 04:55:20,23.29342596,77.27257954,32,493.893,,0.000,,4,45,,
T,2022-10-09 04:55:21,23.29342595,77.27257954,32,493.894,,0.000,,4,45,,
T,2022-10-09 04:55:22,23.29342594,77.27257954,32,493.894,,0.000,,4,45,,
T,2022-10-09 04:55:23,23.29342591,77.27257956,32,493.893,,0.000,,3,45,,
T,2022-10-09 04:55:24,23.29342590,77.27257955,32,493.893,,0.000,,4,45,,
T,2022-10-09 04:55:25,23.29342586,77.27257956,32,493.893,,0.000,,6,45,,
T,2022-10-09 04:55:26,23.29342584,77.27257957,32,493.893,,0.000,,5,45,,
T,2022-10-09 04:55:27,23.29342588,77.27257955,32,493.894,,0.000,,5,45,,
T,2022-10-09 04:55:28,23.29342588,77.27257956,32,493.892,,0.000,,5,45,,
T,2022-10-09 04:55:29,23.29342589,77.27257957,32,493.892,,0.000,,5,45,,
T,2022-10-09 04:55:30,23.29342588,77.27257960,32,493.903,,0.000,,4,45,,
T,2022-10-09 04:55:31,23.29342588,77.27257961,32,493.902,,0.000,,3,45,,
T,2022-10-09 04:55:32,23.29342588,77.27257961,32,495.137,,0.000,,3,45,,
T,2022-10-09 04:55:33,23.29342588,77.27257961,32,495.137,,0.000,,3,44,,
T,2022-10-09 04:55:34,23.29342588,77.27257961,32,495.137,,0.000,,3,45,,
T,2022-10-09 04:55:35,23.29342587,77.27257961,32,495.137,,0.000,,3,45,,
T,2022-10-09 04:55:36,23.29342587,77.27257961,32,495.137,,0.000,,4,45,,
T,2022-10-09 04:55:37,23.29342587,77.27257962,32,495.138,,0.000,,4,45,,
T,2022-10-09 04:55:38,23.29342587,77.27257962,32,495.137,,0.000,,5,45,,
T,2022-10-09 04:55:39,23.29342587,77.27257962,32,495.137,,0.000,,5,45,,
T,2022-10-09 04:55:40,23.29342584,77.27257961,32,495.137,,0.000,,3,45,,
T,2022-10-09 04:55:41,23.29342585,77.27257947,32,495.139,,0.000,,3,45,,
T,2022-10-09 04:55:42,23.29342585,77.27257939,32,495.136,,0.000,,5,45,,
T,2022-10-09 04:55:43,23.29342585,77.27257936,32,495.135,,0.000,,6,45,,
T,2022-10-09 04:55:44,23.29342585,77.27257934,32,495.136,,0.000,,5,45,,
T,2022-10-09 04:55:45,23.29342585,77.27257932,32,495.136,,0.000,,5,45,,
T,2022-10-09 04:55:46,23.29342584,77.27257931,32,495.136,,0.000,,6,45,,
T,2022-10-09 04:55:47,23.29342579,77.27257934,32,495.137,,0.000,,5,45,,
T,2022-10-09 04:55:48,23.29342577,77.27257935,32,495.139,,0.000,,4,45,,
T,2022-10-09 04:55:49,23.29342576,77.27257936,32,495.137,,0.000,,3,45,,
T,2022-10-09 04:55:50,23.29342575,77.27257936,32,495.137,,0.000,,3,45,,
T,2022-10-09 04:55:51,23.29342575,77.27257936,32,495.137,,0.000,,3,45,,
T,2022-10-09 04:55:52,23.29342575,77.27257936,32,495.137,,0.000,,4,45,,
T,2022-10-09 04:55:53,23.29342575,77.27257931,32,495.138,,0.000,,5,45,,
T,2022-10-09 04:55:54,23.29342574,77.27257928,32,495.138,,0.000,,6,45,,
T,2022-10-09 04:55:55,23.29342571,77.27257923,32,495.140,,0.000,,6,45,,
T,2022-10-09 04:55:56,23.29342569,77.27257921,32,495.139,,0.000,,6,44,,
T,2022-10-09 04:55:57,23.29342568,77.27257919,32,495.137,,0.000,,6,44,,
T,2022-10-09 04:55:58,23.29342566,77.27257918,32,495.137,,0.000,,5,45,,
T,2022-10-09 04:55:59,23.29342565,77.27257917,32,495.138,,0.000,,4,45,,
T,2022-10-09 04:56:00,23.29342565,77.27257916,32,495.137,,0.000,,3,44,,
T,2022-10-09 04:56:01,23.29342564,77.27257916,32,495.137,,0.000,,3,45,,
T,2022-10-09 04:56:02,23.29342565,77.27257916,32,495.139,,0.000,,2,45,,
T,2022-10-09 04:56:03,23.29342565,77.27257916,32,495.140,,0.000,,4,44,,
T,2022-10-09 04:56:04,23.29342565,77.27257916,32,495.137,,0.000,,4,45,,
T,2022-10-09 04:56:05,23.29342565,77.27257916,32,495.137,,0.000,,3,45,,
T,2022-10-09 04:56:06,23.29342565,77.27257916,32,495.137,,0.000,,3,45,,
T,2022-10-09 04:56:07,23.29342565,77.27257915,32,495.137,,0.000,,3,45,,
T,2022-10-09 04:56:08,23.29342565,77.27257915,32,495.139,,0.000,,4,45,,
T,2022-10-09 04:56:09,23.29342565,77.27257915,32,495.139,,0.000,,4,45,,
T,2022-10-09 04:56:10,23.29342565,77.27257916,32,495.139,,0.000,,4,45,,
T,2022-10-09 04:56:11,23.29342565,77.27257916,32,495.137,,0.000,,6,45,,
T,2022-10-09 04:56:12,23.29342563,77.27257915,32,495.141,,0.000,,6,45,,
T,2022-10-09 04:56:13,23.29342562,77.27257914,32,495.139,,0.000,,6,45,,
T,2022-10-09 04:56:14,23.29342562,77.27257914,32,495.140,,0.000,,6,45,,
T,2022-10-09 04:56:15,23.29342557,77.27257911,32,495.140,,0.000,,6,45,,
T,2022-10-09 04:56:16,23.29342554,77.27257909,32,495.140,,0.000,,6,45,,
T,2022-10-09 04:56:17,23.29342554,77.27257907,32,495.139,,0.000,,5,45,,
T,2022-10-09 04:56:18,23.29342549,77.27257903,32,495.138,,0.000,,5,45,,
T,2022-10-09 04:56:19,23.29342547,77.27257902,32,495.138,,0.000,,6,45,,
T,2022-10-09 04:56:20,23.29342552,77.27257903,32,495.137,,0.000,,5,45,,
T,2022-10-09 04:56:21,23.29342554,77.27257904,32,495.140,,0.000,,5,45,,
T,2022-10-09 04:56:22,23.29342552,77.27257902,32,495.138,,0.000,,5,45,,
T,2022-10-09 04:56:23,23.29342551,77.27257902,32,495.137,,0.000,,5,45,,
T,2022-10-09 04:56:24,23.29342551,77.27257901,32,495.137,,0.000,,5,45,,
T,2022-10-09 04:56:25,23.29342551,77.27257901,32,495.137,,0.000,,4,45,,
T,2022-10-09 04:56:26,23.29342551,77.27257901,32,495.137,,0.000,,4,45,,
T,2022-10-09 04:56:27,23.29342552,77.27257901,32,495.140,,0.000,,3,45,,
T,2022-10-09 04:56:28,23.29342552,77.27257901,32,495.137,,0.000,,3,45,,
T,2022-10-09 04:56:29,23.29342546,77.27257900,32,495.138,,0.000,,2,45,,
T,2022-10-09 04:56:30,23.29342543,77.27257900,32,495.138,,0.000,,4,45,,
T,2022-10-09 04:56:31,23.29342539,77.27257897,32,495.138,,0.000,,4,45,,
T,2022-10-09 04:56:32,23.29342538,77.27257896,32,495.137,,0.000,,5,45,,
T,2022-10-09 04:56:33,23.29342536,77.27257893,32,495.140,,0.000,,5,45,,
T,2022-10-09 04:56:34,23.29342532,77.27257890,32,495.137,,0.000,,5,45,,
T,2022-10-09 04:56:35,23.29342530,77.27257888,32,495.138,,0.000,,5,45,,
T,2022-10-09 04:56:36,23.29342533,77.27257884,32,495.137,,0.000,,4,45,,
T,2022-10-09 04:56:37,23.29342533,77.27257878,32,495.136,,0.000,,5,45,,
T,2022-10-09 04:56:38,23.29342533,77.27257875,32,495.140,,0.000,,5,44,,
T,2022-10-09 04:56:39,23.29342533,77.27257874,32,495.137,,0.000,,5,45,,
T,2022-10-09 04:56:40,23.29342543,77.27257870,32,495.137,,0.000,,5,45,,
T,2022-10-09 04:56:41,23.29342549,77.27257871,32,495.136,,0.000,,5,45,,
T,2022-10-09 04:56:42,23.29342553,77.27257872,32,495.137,,0.000,,5,45,,
T,2022-10-09 04:56:43,23.29342555,77.27257873,32,495.137,,0.000,,6,45,,
T,2022-10-09 04:56:44,23.29342558,77.27257875,32,495.137,,0.000,,5,45,,
T,2022-10-09 04:56:45,23.29342556,77.27257876,32,495.137,,0.000,,5,45,,
T,2022-10-09 04:56:46,23.29342555,77.27257876,32,495.137,,0.000,,5,45,,
T,2022-10-09 04:56:47,23.29342552,77.27257874,32,495.138,,0.000,,5,45,,
T,2022-10-09 04:56:48,23.29342521,77.27257888,32,495.139,,0.000,,5,45,,
T,2022-10-09 04:56:49,23.29342506,77.27257896,32,495.139,,0.000,,4,45,,
T,2022-10-09 04:56:50,23.29342494,77.27257900,32,495.138,,0.000,,4,45,,
T,2022-10-09 04:56:51,23.29342487,77.27257901,32,495.138,,0.000,,4,45,,
T,2022-10-09 04:56:52,23.29342473,77.27257903,32,495.139,,0.000,,4,45,,
T,2022-10-09 04:56:53,23.29342465,77.27257903,32,495.139,,0.000,,4,45,,
T,2022-10-09 04:56:54,23.29342462,77.27257902,32,495.139,,0.000,,4,45,,
T,2022-10-09 04:56:55,23.29342470,77.27257897,32,495.138,,0.000,,4,45,,
T,2022-10-09 04:56:56,23.29342462,77.27257904,32,495.140,,0.000,,4,43,,
T,2022-10-09 04:56:57,23.29342458,77.27257905,32,495.140,,0.000,,4,45,,
T,2022-10-09 04:56:58,23.29342456,77.27257905,32,495.139,,0.000,,4,45,,
T,2022-10-09 04:56:59,23.29342453,77.27257909,32,495.139,,0.000,,4,45,,
T,2022-10-09 04:57:00,23.29342430,77.27257920,32,495.140,,0.000,,4,45,,
T,2022-10-09 04:57:01,23.29342419,77.27257926,32,495.139,,0.000,,4,45,,
T,2022-10-09 04:57:02,23.29342425,77.27257929,32,495.137,,0.000,,4,44,,
T,2022-10-09 04:57:03,23.29342428,77.27257931,32,495.140,,0.000,,4,45,,
T,2022-10-09 04:57:04,23.29342425,77.27257931,32,495.139,,0.000,,5,45,,
T,2022-10-09 04:57:05,23.29342446,77.27257917,32,495.136,,0.000,,5,45,,
T,2022-10-09 04:57:06,23.29342463,77.27257908,32,495.136,,0.000,,5,45,,
T,2022-10-09 04:57:07,23.29342473,77.27257907,32,495.134,,0.000,,5,45,,
T,2022-10-09 04:57:08,23.29342478,77.27257907,32,495.136,,0.000,,5,45,,
T,2022-10-09 04:57:09,23.29342494,77.27257903,32,495.134,,0.000,,5,45,,
T,2022-10-09 04:57:10,23.29342503,77.27257903,32,495.135,,0.000,,5,45,,
T,2022-10-09 04:57:11,23.29342511,77.27257915,32,495.134,,0.000,,5,45,,
T,2022-10-09 04:57:12,23.29342501,77.27257918,32,495.133,,0.000,,5,45,,
T,2022-10-09 04:57:13,23.29342496,77.27257919,32,495.133,,0.000,,5,45,,
T,2022-10-09 04:57:14,23.29342492,77.27257905,32,495.133,,0.000,,5,45,,
T,2022-10-09 04:57:15,23.29342489,77.27257898,32,495.133,,0.000,,6,45,,
T,2022-10-09 04:57:16,23.29342478,77.27257899,32,495.134,,0.000,,6,45,,
T,2022-10-09 04:57:17,23.29342469,77.27257900,32,495.134,,0.000,,6,45,,
T,2022-10-09 04:57:18,23.29342464,77.27257901,32,495.137,,0.000,,6,45,,
T,2022-10-09 04:57:19,23.29342456,77.27257905,32,495.135,,0.000,,6,45,,
T,2022-10-09 04:57:20,23.29342451,77.27257907,32,495.135,,0.000,,6,45,,
T,2022-10-09 04:57:21,23.29342449,77.27257910,32,495.135,,0.000,,5,45,,
T,2022-10-09 04:57:22,23.29342449,77.27257913,32,495.134,,0.000,,6,45,,
T,2022-10-09 04:57:23,23.29342445,77.27257908,32,495.135,,0.000,,6,45,,
T,2022-10-09 04:57:24,23.29342433,77.27257905,32,495.136,,0.000,,6,45,,
T,2022-10-09 04:57:25,23.29342459,77.27257893,32,495.135,,0.000,,6,45,,
T,2022-10-09 04:57:26,23.29342472,77.27257887,32,495.135,,0.000,,7,45,,
T,2022-10-09 04:57:27,23.29342479,77.27257885,32,495.139,,0.000,,6,45,,
T,2022-10-09 04:57:28,23.29342480,77.27257879,32,493.794,,0.000,,5,45,,
T,2022-10-09 04:57:29,23.29342473,77.27257884,32,493.891,,0.000,,6,45,,
T,2022-10-09 04:57:30,23.29342469,77.27257887,32,493.892,,0.000,,7,45,,
T,2022-10-09 04:57:31,23.29342460,77.27257889,32,493.893,,0.000,,7,45,,
T,2022-10-09 04:57:32,23.29342456,77.27257890,32,493.893,,0.000,,7,45,,
T,2022-10-09 04:57:33,23.29342455,77.27257869,23,491.169,,0.000,,7,45,,
T,2022-10-09 04:57:34,23.29342455,77.27257858,21,491.017,,0.000,,7,45,,
T,2022-10-09 04:57:35,23.29342465,77.27257857,21,490.716,,0.000,,7,45,,
T,2022-10-09 04:57:36,23.29342468,77.27257859,21,490.892,,0.000,,5,45,,
T,2022-10-09 04:57:37,23.29342464,77.27257853,21,490.893,,0.000,,6,45,,
T,2022-10-09 04:57:38,23.29342442,77.27257853,21,490.899,,0.000,,6,45,,
T,2022-10-09 04:57:39,23.29342428,77.27257850,21,490.898,,0.000,,6,45,,
T,2022-10-09 04:57:40,23.29342421,77.27257848,21,490.911,,0.000,,5,45,,
T,2022-10-09 04:57:41,23.29342413,77.27257844,21,490.904,,0.000,,5,45,,
T,2022-10-09 04:57:42,23.29342408,77.27257840,21,490.900,,0.000,,7,45,,
T,2022-10-09 04:57:43,23.29342419,77.27257836,21,490.896,,0.000,,6,45,,
T,2022-10-09 04:57:44,23.29342426,77.27257836,21,490.897,,0.000,,6,45,,
T,2022-10-09 04:57:45,23.29342429,77.27257835,21,490.895,,0.000,,6,45,,
T,2022-10-09 04:57:46,23.29342437,77.27257834,21,490.891,,0.000,,6,44,,
T,2022-10-09 04:57:47,23.29342441,77.27257826,21,490.896,,0.000,,6,45,,
T,2022-10-09 04:57:48,23.29342444,77.27257819,21,490.895,,0.000,,5,45,,
T,2022-10-09 04:57:49,23.29342442,77.27257816,21,490.904,,0.000,,5,45,,
T,2022-10-09 04:57:50,23.29342441,77.27257817,21,490.897,,0.000,,5,45,,
T,2022-10-09 04:57:51,23.29342460,77.27257816,21,490.890,,0.000,,6,45,,
T,2022-10-09 04:57:52,23.29342476,77.27257771,21,490.891,,0.000,,6,44,,
T,2022-10-09 04:57:53,23.29342479,77.27257749,21,490.889,,0.000,,6,45,,
T,2022-10-09 04:57:54,23.29342460,77.27257740,21,490.890,,0.000,,6,45,,
T,2022-10-09 04:57:55,23.29342452,77.27257737,21,490.887,,0.000,,6,45,,
T,2022-10-09 04:57:56,23.29342455,77.27257741,21,490.883,,0.000,,6,45,,
T,2022-10-09 04:57:57,23.29342456,77.27257743,21,490.883,,0.000,,5,45,,
T,2022-10-09 04:57:58,23.29342438,77.27257748,21,490.892,,0.000,,5,45,,
T,2022-10-09 04:57:59,23.29342429,77.27257750,21,490.890,,0.000,,4,45,,
T,2022-10-09 04:58:00,23.29342412,77.27257752,21,490.891,,0.000,,3,45,,
T,2022-10-09 04:58:01,23.29342403,77.27257749,21,490.891,,0.000,,3,45,,
T,2022-10-09 04:58:02,23.29342398,77.27257748,21,490.889,,0.000,,3,45,,
T,2022-10-09 04:58:03,23.29342396,77.27257747,21,490.896,,0.000,,3,45,,
T,2022-10-09 04:58:04,23.29342401,77.27257738,21,490.892,,0.000,,3,45,,
T,2022-10-09 04:58:05,23.29342404,77.27257734,21,490.894,,0.000,,4,45,,
T,2022-10-09 04:58:06,23.29342406,77.27257732,21,490.901,,0.000,,4,45,,
T,2022-10-09 04:58:07,23.29342406,77.27257734,21,490.899,,0.000,,4,45,,
T,2022-10-09 04:58:08,23.29342403,77.27257736,21,490.894,,0.000,,4,45,,
T,2022-10-09 04:58:09,23.29342401,77.27257737,21,490.892,,0.000,,4,45,,
T,2022-10-09 04:58:10,23.29342394,77.27257735,21,490.901,,0.000,,4,45,,
T,2022-10-09 04:58:11,23.29342391,77.27257735,21,490.897,,0.000,,3,45,,
T,2022-10-09 04:58:12,23.29342389,77.27257734,21,490.899,,0.000,,3,45,,
T,2022-10-09 04:58:13,23.29342389,77.27257734,21,490.895,,0.000,,3,45,,
T,2022-10-09 04:58:14,23.29342388,77.27257734,21,490.895,,0.000,,3,45,,
T,2022-10-09 04:58:15,23.29342387,77.27257735,21,490.893,,0.000,,4,45,,
T,2022-10-09 04:58:16,23.29342387,77.27257735,21,490.900,,0.000,,4,44,,
T,2022-10-09 04:58:17,23.29342386,77.27257735,21,490.898,,0.000,,2,45,,
T,2022-10-09 04:58:18,23.29342386,77.27257735,21,490.898,,0.000,,3,45,,
T,2022-10-09 04:58:19,23.29342386,77.27257734,21,490.896,,0.000,,3,45,,
T,2022-10-09 04:58:20,23.29342386,77.27257734,21,490.898,,0.000,,3,45,,
T,2022-10-09 04:58:21,23.29342386,77.27257733,21,490.907,,0.000,,3,45,,
T,2022-10-09 04:58:22,23.29342389,77.27257734,21,490.898,,0.000,,4,45,,
T,2022-10-09 04:58:23,23.29342390,77.27257734,21,490.894,,0.000,,4,45,,
T,2022-10-09 04:58:24,23.29342391,77.27257734,21,490.894,,0.000,,4,45,,
T,2022-10-09 04:58:25,23.29342393,77.27257735,21,490.901,,0.000,,4,45,,
T,2022-10-09 04:58:26,23.29342394,77.27257735,21,490.899,,0.000,,4,45,,
T,2022-10-09 04:58:27,23.29342398,77.27257735,21,490.892,,0.000,,4,45,,
T,2022-10-09 04:58:28,23.29342400,77.27257738,21,490.903,,0.000,,3,45,,
T,2022-10-09 04:58:29,23.29342400,77.27257738,21,490.895,,0.000,,4,45,,
T,2022-10-09 04:58:30,23.29342400,77.27257740,21,490.908,,0.000,,4,45,,
T,2022-10-09 04:58:31,23.29342400,77.27257741,21,490.898,,0.000,,4,45,,
T,2022-10-09 04:58:32,23.29342402,77.27257744,21,490.897,,0.000,,4,44,,
T,2022-10-09 04:58:33,23.29342404,77.27257746,21,490.890,,0.000,,4,45,,
T,2022-10-09 04:58:34,23.29342404,77.27257746,21,490.899,,0.000,,3,45,,
T,2022-10-09 04:58:35,23.29342405,77.27257747,21,490.894,,0.000,,2,45,,
T,2022-10-09 04:58:36,23.29342406,77.27257748,21,490.902,,0.000,,3,45,,
T,2022-10-09 04:58:37,23.29342406,77.27257748,21,490.907,,0.000,,3,45,,
T,2022-10-09 04:58:38,23.29342406,77.27257738,21,490.901,,0.000,,3,45,,
T,2022-10-09 04:58:39,23.29342408,77.27257735,21,490.908,,0.000,,4,45,,
T,2022-10-09 04:58:40,23.29342409,77.27257733,21,490.906,,0.000,,4,45,,
T,2022-10-09 04:58:41,23.29342407,77.27257733,21,492.904,,0.000,,4,45,,
T,2022-10-09 04:58:42,23.29342405,77.27257732,21,490.754,,0.000,,3,45,,
T,2022-10-09 04:58:43,23.29342405,77.27257732,21,490.901,,0.000,,3,44,,
T,2022-10-09 04:58:44,23.29342405,77.27257732,21,490.895,,0.000,,4,44,,
T,2022-10-09 04:58:45,23.29342405,77.27257729,21,490.895,,0.000,,3,45,,
T,2022-10-09 04:58:46,23.29342405,77.27257727,21,490.895,,0.000,,3,45,,
T,2022-10-09 04:58:47,23.29342405,77.27257728,21,490.895,,0.000,,3,45,,
T,2022-10-09 04:58:48,23.29342407,77.27257728,21,490.901,,0.000,,3,45,,
T,2022-10-09 04:58:49,23.29342409,77.27257728,21,490.896,,0.000,,4,45,,
T,2022-10-09 04:58:50,23.29342410,77.27257729,21,490.897,,0.000,,4,45,,
T,2022-10-09 04:58:51,23.29342412,77.27257729,21,490.891,,0.000,,4,45,,
T,2022-10-09 04:58:52,23.29342413,77.27257728,21,490.896,,0.000,,3,45,,
T,2022-10-09 04:58:53,23.29342413,77.27257722,21,490.894,,0.000,,3,45,,
T,2022-10-09 04:58:54,23.29342413,77.27257718,21,490.892,,0.000,,4,44,,
T,2022-10-09 04:58:55,23.29342413,77.27257716,21,490.896,,0.000,,4,45,,
T,2022-10-09 04:58:56,23.29342417,77.27257715,21,490.893,,0.000,,4,45,,
T,2022-10-09 04:58:57,23.29342419,77.27257715,21,490.893,,0.000,,4,45,,
T,2022-10-09 04:58:58,23.29342420,77.27257714,21,490.898,,0.000,,3,45,,
T,2022-10-09 04:58:59,23.29342420,77.27257714,21,490.896,,0.000,,3,45,,
T,2022-10-09 04:59:00,23.29342421,77.27257714,21,490.894,,0.000,,2,45,,
T,2022-10-09 04:59:01,23.29342421,77.27257714,21,490.896,,0.000,,2,45,,
T,2022-10-09 04:59:02,23.29342421,77.27257714,21,490.894,,0.000,,2,45,,
T,2022-10-09 04:59:03,23.29342421,77.27257714,21,490.892,,0.000,,,45,,
T,2022-10-09 04:59:04,23.29342421,77.27257714,21,490.892,,0.000,,,45,,
T,2022-10-09 04:59:05,23.29342421,77.27257714,21,490.892,,0.000,,,45,,
T,2022-10-09 04:59:06,23.29342421,77.27257713,21,490.897,,0.000,,,45,,
T,2022-10-09 04:59:07,23.29342422,77.27257713,21,490.897,,0.000,,,45,,
T,2022-10-09 04:59:08,23.29342422,77.27257713,21,490.893,,0.000,,,45,,
T,2022-10-09 04:59:09,23.29342422,77.27257713,21,490.895,,0.000,,,44,,
T,2022-10-09 04:59:10,23.29342422,77.27257719,21,490.893,,0.000,,,44,,
T,2022-10-09 04:59:11,23.29342422,77.27257722,21,490.902,,0.000,,2,45,,
T,2022-10-09 04:59:12,23.29342422,77.27257724,21,490.896,,0.000,,3,45,,
T,2022-10-09 04:59:13,23.29342422,77.27257726,21,490.894,,0.000,,3,45,,
T,2022-10-09 04:59:14,23.29342422,77.27257726,21,490.894,,0.000,,3,45,,
T,2022-10-09 04:59:15,23.29342422,77.27257726,21,490.894,,0.000,,3,45,,
T,2022-10-09 04:59:16,23.29342423,77.27257726,21,490.894,,0.000,,3,45,,
T,2022-10-09 04:59:17,23.29342423,77.27257726,21,490.894,,0.000,,1,45,,
T,2022-10-09 04:59:18,23.29342423,77.27257726,21,490.895,,0.000,,1,45,,
T,2022-10-09 04:59:19,23.29342423,77.27257726,21,490.895,,0.000,,,45,,
T,2022-10-09 04:59:20,23.29342423,77.27257726,21,490.897,,0.000,,,44,,
T,2022-10-09 04:59:21,23.29342423,77.27257726,21,490.895,,0.000,,,45,,
T,2022-10-09 04:59:22,23.29342423,77.27257726,21,490.895,,0.000,,,45,,
T,2022-10-09 04:59:23,23.29342423,77.27257726,21,490.895,,0.000,,,45,,
T,2022-10-09 04:59:24,23.29342423,77.27257726,21,490.896,,0.000,,,45,,
T,2022-10-09 04:59:25,23.29342423,77.27257726,21,490.896,,0.000,,,45,,
T,2022-10-09 04:59:26,23.29342423,77.27257726,21,490.896,,0.000,,,45,,
T,2022-10-09 04:59:27,23.29342423,77.27257726,21,490.894,,0.000,,,45,,
T,2022-10-09 04:59:28,23.29342423,77.27257726,21,490.903,,0.000,,,44,,
T,2022-10-09 04:59:29,23.29342424,77.27257726,21,490.898,,0.000,,,45,,
T,2022-10-09 04:59:30,23.29342424,77.27257726,21,490.901,,0.000,,,45,,
T,2022-10-09 04:59:31,23.29342424,77.27257725,21,490.905,,0.000,,,45,,
T,2022-10-09 04:59:32,23.29342424,77.27257725,21,490.899,,0.000,,,45,,
T,2022-10-09 04:59:33,23.29342424,77.27257725,21,490.897,,0.000,,,44,,
T,2022-10-09 04:59:34,23.29342424,77.27257725,21,490.897,,0.000,,,45,,
T,2022-10-09 04:59:35,23.29342424,77.27257725,21,490.902,,0.000,,,45,,
T,2022-10-09 04:59:36,23.29342424,77.27257725,21,490.902,,0.000,,,44,,
T,2022-10-09 04:59:37,23.29342424,77.27257725,21,490.898,,0.000,,,45,,
T,2022-10-09 04:59:38,23.29342424,77.27257725,21,490.904,,0.000,,,45,,
T,2022-10-09 04:59:39,23.29342424,77.27257725,21,490.900,,0.000,,2,45,,
T,2022-10-09 04:59:40,23.29342424,77.27257725,21,490.907,,0.000,,2,45,,
T,2022-10-09 04:59:41,23.29342424,77.27257725,21,490.900,,0.000,,2,44,,
T,2022-10-09 04:59:42,23.29342424,77.27257725,21,490.911,,0.000,,2,45,,
T,2022-10-09 04:59:43,23.29342424,77.27257713,21,490.907,,0.000,,2,45,,
T,2022-10-09 04:59:44,23.29342424,77.27257707,21,490.901,,0.000,,3,45,,
T,2022-10-09 04:59:45,23.29342424,77.27257704,21,490.901,,0.000,,3,45,,
T,2022-10-09 04:59:46,23.29342429,77.27257700,21,490.905,,0.000,,3,45,,
T,2022-10-09 04:59:47,23.29342432,77.27257698,21,490.901,,0.000,,4,45,,
T,2022-10-09 04:59:48,23.29342433,77.27257697,21,490.901,,0.000,,3,45,,
T,2022-10-09 04:59:49,23.29342433,77.27257695,21,490.899,,0.000,,3,45,,
T,2022-10-09 04:59:50,23.29342434,77.27257694,21,490.901,,0.000,,3,45,,
T,2022-10-09 04:59:51,23.29342432,77.27257695,21,490.899,,0.000,,4,45,,
T,2022-10-09 04:59:52,23.29342431,77.27257695,21,490.905,,0.000,,4,45,,
T,2022-10-09 04:59:53,23.29342431,77.27257696,21,490.904,,0.000,,3,45,,
T,2022-10-09 04:59:54,23.29342431,77.27257697,21,490.902,,0.000,,3,44,,
T,2022-10-09 04:59:55,23.29342429,77.27257698,21,490.901,,0.000,,3,44,,
T,2022-10-09 04:59:56,23.29342426,77.27257699,21,490.901,,0.000,,3,45,,
T,2022-10-09 04:59:57,23.29342424,77.27257700,21,490.901,,0.000,,4,45,,
T,2022-10-09 04:59:58,23.29342426,77.27257702,21,490.902,,0.000,,4,45,,
T,2022-10-09 04:59:59,23.29342427,77.27257703,21,490.900,,0.000,,4,45,,
T,2022-10-09 05:00:00,23.29342427,77.27257705,21,490.907,,0.000,,4,45,,
T,2022-10-09 05:00:01,23.29342430,77.27257705,21,490.905,,0.000,,5,45,,
T,2022-10-09 05:00:02,23.29342432,77.27257705,21,490.903,,0.000,,4,45,,
T,2022-10-09 05:00:03,23.29342432,77.27257705,21,490.903,,0.000,,3,45,,
T,2022-10-09 05:00:04,23.29342429,77.27257707,21,490.902,,0.000,,3,45,,
T,2022-10-09 05:00:05,23.29342429,77.27257707,21,490.903,,0.000,,3,45,,
T,2022-10-09 05:00:06,23.29342430,77.27257709,21,490.907,,0.000,,4,45,,
T,2022-10-09 05:00:07,23.29342430,77.27257710,21,490.905,,0.000,,4,45,,
T,2022-10-09 05:00:08,23.29342434,77.27257710,21,490.904,,0.000,,4,45,,
T,2022-10-09 05:00:09,23.29342436,77.27257711,21,490.902,,0.000,,4,45,,
T,2022-10-09 05:00:10,23.29342431,77.27257713,21,490.906,,0.000,,4,45,,
T,2022-10-09 05:00:11,23.29342428,77.27257712,21,490.904,,0.000,,4,45,,
T,2022-10-09 05:00:12,23.29342426,77.27257712,21,490.904,,0.000,,5,45,,
T,2022-10-09 05:00:13,23.29342425,77.27257711,21,490.904,,0.000,,4,45,,
T,2022-10-09 05:00:14,23.29342424,77.27257711,21,490.904,,0.000,,5,45,,
